model,alpha,seed,algorithm,episode,instant_regret,cumulative_regret,chosen_action,oracle_action,chosen_welfare,oracle_welfare,posterior_true_mass,true_types
DeepSeek-V3.2-live,0.0,40007,psrl_notype,89,0.0,26.149999999999988,13,13,2.6999999999999997,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,90,0.6499999999999999,26.799999999999986,26,13,2.05,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,91,0.5499999999999998,27.349999999999987,25,13,2.15,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,92,0.0,27.349999999999987,13,13,2.6999999999999997,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,93,0.0,27.349999999999987,13,13,2.6999999999999997,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,94,0.0,27.349999999999987,13,13,2.6999999999999997,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,95,0.0,27.349999999999987,13,13,2.6999999999999997,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,96,0.6499999999999999,27.999999999999986,26,13,2.05,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,97,0.0,27.999999999999986,13,13,2.6999999999999997,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,98,0.6499999999999999,28.649999999999984,26,13,2.05,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,99,0.6499999999999999,29.299999999999983,26,13,2.05,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40007,psrl_notype,100,0.0,29.299999999999983,13,13,2.6999999999999997,2.6999999999999997,0.015625,3|0|1
DeepSeek-V3.2-live,0.0,40008,pact_factored,1,0.0,0.0,13,13,2.65,2.65,0.35110551505380116,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,2,0.6000000000000001,0.6000000000000001,26,13,2.05,2.65,0.6813589567744823,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,3,0.0,0.6000000000000001,13,13,2.65,2.65,0.714440416521931,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,4,0.0,0.6000000000000001,13,13,2.65,2.65,0.7372756094937394,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,5,0.0,0.6000000000000001,13,13,2.65,2.65,0.7548098726757771,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,6,0.0,0.6000000000000001,13,13,2.65,2.65,0.7690735798313032,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,7,0.0,0.6000000000000001,13,13,2.65,2.65,0.7811092342393541,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,8,0.0,0.6000000000000001,13,13,2.65,2.65,0.791447712030728,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,9,0.0,0.6000000000000001,13,13,2.65,2.65,0.8003771166689718,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,10,0.0,0.6000000000000001,13,13,2.65,2.65,0.8080805702104666,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,11,0.0,0.6000000000000001,13,13,2.65,2.65,0.814698662311204,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,12,0.0,0.6000000000000001,13,13,2.65,2.65,0.8203545942035005,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,13,0.0,0.6000000000000001,13,13,2.65,2.65,0.825162590064858,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,14,0.0,0.6000000000000001,13,13,2.65,2.65,0.8292295658530731,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,15,0.0,0.6000000000000001,13,13,2.65,2.65,0.8326545756840033,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,16,0.0,0.6000000000000001,13,13,2.65,2.65,0.8355279169491645,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,17,0.0,0.6000000000000001,13,13,2.65,2.65,0.8379305615473013,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,18,0.0,0.6000000000000001,13,13,2.65,2.65,0.8399340549870465,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,19,0.0,0.6000000000000001,13,13,2.65,2.65,0.841600822007516,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,20,0.0,0.6000000000000001,13,13,2.65,2.65,0.8429847592474903,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,21,0.0,0.6000000000000001,13,13,2.65,2.65,0.844131997650775,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,22,0.0,0.6000000000000001,13,13,2.65,2.65,0.8450817403686829,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,23,0.0,0.6000000000000001,13,13,2.65,2.65,0.8458671085764434,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,24,0.0,0.6000000000000001,13,13,2.65,2.65,0.8465159510437582,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,25,0.0,0.6000000000000001,13,13,2.65,2.65,0.847051591522891,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,26,0.0,0.6000000000000001,13,13,2.65,2.65,0.8474935011460403,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,27,0.0,0.6000000000000001,13,13,2.65,2.65,0.8478578919117447,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,28,0.0,0.6000000000000001,13,13,2.65,2.65,0.8481582329897256,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,29,0.0,0.6000000000000001,13,13,2.65,2.65,0.8484056948884264,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,30,0.0,0.6000000000000001,13,13,2.65,2.65,0.8486095282369354,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,31,0.0,0.6000000000000001,13,13,2.65,2.65,0.8487773845813903,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,32,0.0,0.6000000000000001,13,13,2.65,2.65,0.8489155865802629,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,33,0.0,0.6000000000000001,13,13,2.65,2.65,0.8490293545774567,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,34,0.0,0.6000000000000001,13,13,2.65,2.65,0.8491229959211473,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,35,0.0,0.6000000000000001,13,13,2.65,2.65,0.8492000626993347,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,36,0.0,0.6000000000000001,13,13,2.65,2.65,0.8492634828545071,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,37,0.0,0.6000000000000001,13,13,2.65,2.65,0.8493156689633897,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,38,0.0,0.6000000000000001,13,13,2.65,2.65,0.849358608346822,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,39,0.0,0.6000000000000001,13,13,2.65,2.65,0.8493939376197716,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,40,0.0,0.6000000000000001,13,13,2.65,2.65,0.8494230043045943,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,41,0.0,0.6000000000000001,13,13,2.65,2.65,0.8494469177094089,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,42,0.0,0.6000000000000001,13,13,2.65,2.65,0.849466590912818,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,43,0.0,0.6000000000000001,13,13,2.65,2.65,0.8494827753899278,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,44,0.0,0.6000000000000001,13,13,2.65,2.65,0.8494960895561251,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,45,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495070422879891,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,46,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495160522991285,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,47,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495234640973117,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,48,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495295611233064,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,49,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495345765673002,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,50,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495387022721429,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,51,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495420960609378,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,52,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495448877672581,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,53,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495471841972928,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,54,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495490732128328,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,55,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495506270906809,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,56,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495519052865933,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,57,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495529567092198,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,58,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495538215908528,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,59,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495545330264429,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,60,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495551182396728,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,61,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495555996244852,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,62,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495559956018731,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,63,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495563213246928,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,64,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495565892574529,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,65,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495568096532526,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,66,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495569909461108,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,67,0.0,0.6000000000000001,13,13,2.65,2.65,0.849557140073696,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,68,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495572627428015,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,69,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495573636477229,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,70,0.0,0.6000000000000001,13,13,2.65,2.65,0.849557446649893,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,71,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495575149256469,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,72,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495575710877711,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,73,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495576172854881,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,74,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495576552867036,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,75,0.0,0.6000000000000001,13,13,2.65,2.65,0.849557686545657,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,76,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495577122585752,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,77,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495577334094477,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,78,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495577508076829,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,79,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495577651190822,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,80,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495577768913192,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,81,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495577865748976,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,82,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495577945403925,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,83,0.0,0.6000000000000001,13,13,2.65,2.65,0.84955780109263,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,84,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578064823537,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,85,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578109158197,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,86,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578145626895,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,87,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578175625228,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,88,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578200301184,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,89,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578220599072,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,90,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578237295659,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,91,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578251029898,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,92,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578262327376,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,93,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578271620424,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,94,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578279264681,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,95,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578285552673,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,96,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578290725035,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,97,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578294979703,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,98,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578298479499,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,99,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578301358352,3|1|0
DeepSeek-V3.2-live,0.0,40008,pact_factored,100,0.0,0.6000000000000001,13,13,2.65,2.65,0.8495578303726431,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,1,0.0,0.0,13,13,2.65,2.65,0.0415430240278859,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,2,0.0,0.0,13,13,2.65,2.65,0.06097040630851021,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,3,0.6000000000000001,0.6000000000000001,26,13,2.05,2.65,0.32183868379484326,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,4,0.0,0.6000000000000001,13,13,2.65,2.65,0.36072822212686084,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,5,0.0,0.6000000000000001,13,13,2.65,2.65,0.39082005955163696,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,6,0.0,0.6000000000000001,13,13,2.65,2.65,0.41513436237789897,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,7,0.0,0.6000000000000001,13,13,2.65,2.65,0.4354418812422063,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,8,0.0,0.6000000000000001,13,13,2.65,2.65,0.45273328928107814,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,9,0.0,0.6000000000000001,13,13,2.65,2.65,0.46757570766121065,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,10,0.0,0.6000000000000001,13,13,2.65,2.65,0.48032950839525246,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,11,0.0,0.6000000000000001,13,13,2.65,2.65,0.49125983908922677,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,12,0.0,0.6000000000000001,13,13,2.65,2.65,0.5005876810726705,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,13,0.0,0.6000000000000001,13,13,2.65,2.65,0.5085104849052878,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,14,0.0,0.6000000000000001,13,13,2.65,2.65,0.5152089992047039,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,15,0.0,0.6000000000000001,13,13,2.65,2.65,0.5208486253957937,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,16,0.0,0.6000000000000001,13,13,2.65,2.65,0.5255791428513511,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,17,0.0,0.6000000000000001,13,13,2.65,2.65,0.5295343856455612,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,18,0.0,0.6000000000000001,13,13,2.65,2.65,0.5328323827059095,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,19,0.0,0.6000000000000001,13,13,2.65,2.65,0.5355760111660426,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,20,0.0,0.6000000000000001,13,13,2.65,2.65,0.5378540446722032,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,21,0.0,0.6000000000000001,13,13,2.65,2.65,0.5397424431673291,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,22,0.0,0.6000000000000001,13,13,2.65,2.65,0.5413057486455823,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,23,0.0,0.6000000000000001,13,13,2.65,2.65,0.5425984851896526,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,24,0.0,0.6000000000000001,13,13,2.65,2.65,0.5436664952023076,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,25,0.0,0.6000000000000001,13,13,2.65,2.65,0.5445481713326299,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,26,0.0,0.6000000000000001,13,13,2.65,2.65,0.5452755640516471,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,27,0.0,0.6000000000000001,13,13,2.65,2.65,0.5458753589123281,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,28,0.0,0.6000000000000001,13,13,2.65,2.65,0.5463697265688273,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,29,0.0,0.6000000000000001,13,13,2.65,2.65,0.5467770539642941,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,30,0.0,0.6000000000000001,13,13,2.65,2.65,0.5471125678500893,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,31,0.0,0.6000000000000001,13,13,2.65,2.65,0.547388862840007,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,32,0.0,0.6000000000000001,13,13,2.65,2.65,0.5476163461649652,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,33,0.0,0.6000000000000001,13,13,2.65,2.65,0.547803610620511,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,34,0.0,0.6000000000000001,13,13,2.65,2.65,0.5479577461911408,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,35,0.0,0.6000000000000001,13,13,2.65,2.65,0.5480845996869972,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,36,0.0,0.6000000000000001,13,13,2.65,2.65,0.5481889905616363,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,37,0.0,0.6000000000000001,13,13,2.65,2.65,0.5482748899658778,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,38,0.0,0.6000000000000001,13,13,2.65,2.65,0.5483455690705811,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,39,0.0,0.6000000000000001,13,13,2.65,2.65,0.5484037217775304,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,40,0.0,0.6000000000000001,13,13,2.65,2.65,0.5484515661361359,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,41,0.0,0.6000000000000001,13,13,2.65,2.65,0.5484909280902878,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,42,0.0,0.6000000000000001,13,13,2.65,2.65,0.5485233105860713,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,43,0.0,0.6000000000000001,13,13,2.65,2.65,0.5485499505669051,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,44,0.0,0.6000000000000001,13,13,2.65,2.65,0.5485718659571834,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,45,0.0,0.6000000000000001,13,13,2.65,2.65,0.5485898943781787,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,46,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486047250410683,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,47,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486169250126955,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,48,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486269608423693,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,49,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486352163659158,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,50,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486420073605943,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,51,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486475936064663,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,52,0.0,0.6000000000000001,13,13,2.65,2.65,0.548652188812253,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,53,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486559687831284,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,54,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486590781414002,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,55,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486616358561665,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,56,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486637397928201,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,57,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486654704559996,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,58,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486668940688834,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,59,0.0,0.6000000000000001,13,13,2.65,2.65,0.548668065106437,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,60,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486690283794003,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,61,0.0,0.6000000000000001,13,13,2.65,2.65,0.548669820748662,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,62,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486704725355532,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,63,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486710086819863,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,64,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486714497047978,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,65,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486718124807984,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,66,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486721108925563,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,67,0.0,0.6000000000000001,13,13,2.65,2.65,0.548672356359616,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,68,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486725582754763,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,69,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486727243670438,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,70,0.0,0.6000000000000001,13,13,2.65,2.65,0.548672860990316,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,71,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486729733736051,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,72,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486730658176117,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,73,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486731418600006,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,74,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486732044107794,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,75,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486732558636571,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,76,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486732981876471,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,77,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486733330024165,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,78,0.0,0.6000000000000001,13,13,2.65,2.65,0.548673361640268,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,79,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486733851971243,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,80,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486734045744672,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,81,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486734205138357,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,82,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486734336252034,3|1|0
DeepSeek-V3.2-live,0.0,40008,joint_psrl_coupled,83,0.0,0.6000000000000001,13,13,2.65,2.65,0.5486734444103207,3|1|0
