n,m,H,seed,mean_restricted_agent_first_episode,all_agent_restricted_first_episode,censored_agents,mean_error_final_preupdate,mean_proxy_half,mean_proxy_end,unique_actions,rho_global
3,4,4,50130,59.0,76.0,0,0.0,175.41389819795168,175.41389819795168,1,0.0011696097542561734
3,4,4,50131,69.66666666666667,90.0,0,0.0,186.10628678685046,186.10628678685046,1,0.0011696097542561734
3,4,4,50132,67.33333333333333,131.0,0,0.0,155.90396049553956,155.90396049553956,1,0.0011696097542561734
3,4,4,50133,15.666666666666666,19.0,0,0.0,31.89713289054269,31.89713289054269,1,0.0011696097542561734
3,4,4,50134,56.333333333333336,59.0,0,0.0,126.68502563785937,126.68502563785937,1,0.0011696097542561734
3,4,4,50135,223.66666666666666,457.0,0,0.0,701.5773845853264,701.5773845853264,1,0.0011696097542561734
3,4,4,50136,47.0,61.0,0,0.0,110.85344089579523,110.85344089579523,1,0.0011696097542561734
3,4,4,50137,32.333333333333336,53.0,0,0.0,65.42827720692304,65.42827720692304,1,0.0011696097542561734
3,4,4,50138,53.0,73.0,0,0.0,119.6237295396656,119.6237295396656,1,0.0011696097542561734
3,4,4,50139,46.333333333333336,61.0,0,0.0,114.48871002717767,114.48871002717767,1,0.0011696097542561734
3,4,4,50140,86.0,155.0,0,0.0,219.44743682001217,219.44743682001217,1,0.0011696097542561734
3,4,4,50141,92.0,176.0,0,0.0,162.0064446243432,162.0064446243432,1,0.0011696097542561734
3,4,4,50142,42.333333333333336,59.0,0,0.0,92.07065075175883,92.07065075175883,1,0.0011696097542561734
3,4,4,50143,39.0,66.0,0,0.0,77.46349222974301,77.46349222974301,1,0.0011696097542561734
3,4,4,50144,45.666666666666664,55.0,0,0.0,88.8646279612659,88.8646279612659,1,0.0011696097542561734
3,4,4,50145,94.66666666666667,204.0,0,0.0,224.90556184090676,224.90556184090676,1,0.0011696097542561734
3,4,4,50146,49.666666666666664,76.0,0,0.0,101.26968715211699,101.26968715211699,1,0.0011696097542561734
3,4,4,50147,34.0,55.0,0,0.0,67.60433766949672,67.60433766949672,1,0.0011696097542561734
3,4,4,50148,89.66666666666667,137.0,0,0.0,223.3235602591502,223.3235602591502,1,0.0011696097542561734
3,4,4,50149,55.333333333333336,76.0,0,0.0,98.06913021359469,98.06913021359469,1,0.0011696097542561734
3,4,4,50150,73.66666666666667,114.0,0,0.0,192.2812813893147,192.2812813893147,1,0.0011696097542561734
3,4,4,50151,56.666666666666664,115.0,0,0.0,167.03499391558174,167.03499391558174,1,0.0011696097542561734
3,4,4,50152,34.333333333333336,58.0,0,0.0,70.13366327934595,70.13366327934595,1,0.0011696097542561734
3,4,4,50153,51.0,68.0,0,0.0,135.42503376869684,135.42503376869684,1,0.0011696097542561734
3,4,4,50154,80.33333333333333,192.0,0,0.0,353.8043293350842,353.8043293350842,1,0.0011696097542561734
3,4,4,50155,52.666666666666664,75.0,0,0.0,105.75183926474149,105.75183926474149,1,0.0011696097542561734
3,4,4,50156,119.33333333333333,167.0,0,0.0,340.92046083307895,340.92046083307895,1,0.0011696097542561734
3,4,4,50157,74.66666666666667,108.0,0,0.0,120.65180208175015,120.65180208175015,1,0.0011696097542561734
3,4,4,50158,47.0,66.0,0,0.0,84.69148603017992,84.69148603017992,1,0.0011696097542561734
3,4,4,50159,53.0,136.0,0,0.0,138.56072820165585,138.56072820165585,1,0.0011696097542561734
3,4,4,50160,32.666666666666664,54.0,0,0.0,117.11792930770163,117.11792930770163,1,0.0011696097542561734
3,4,4,50161,33.333333333333336,61.0,0,0.0,77.66436896114907,77.66436896114907,1,0.0011696097542561734
3,4,4,50162,188.66666666666666,457.0,0,0.0,697.8311568255621,697.8311568255621,1,0.0011696097542561734
3,4,4,50163,54.333333333333336,88.0,0,0.0,127.38371173169548,127.38371173169548,1,0.0011696097542561734
3,4,4,50164,48.333333333333336,57.0,0,0.0,107.29658932691079,107.29658932691079,1,0.0011696097542561734
3,4,4,50165,75.66666666666667,102.0,0,0.0,146.27063056042053,146.27063056042053,1,0.0011696097542561734
3,4,4,50166,83.0,92.0,0,0.0,177.4502070124404,177.4502070124404,1,0.0011696097542561734
3,4,4,50167,81.33333333333333,160.0,0,0.0,185.16746265385208,185.16746265385208,1,0.0011696097542561734
3,4,4,50168,56.666666666666664,73.0,0,0.0,131.2804261379874,131.2804261379874,1,0.0011696097542561734
3,4,4,50169,24.333333333333332,54.0,0,0.0,52.79112637278558,52.79112637278558,1,0.0011696097542561734
3,4,4,50170,55.0,64.0,0,0.0,109.50716296891956,109.50716296891956,1,0.0011696097542561734
3,4,4,50171,78.66666666666667,149.0,0,0.0,178.14843580108365,178.14843580108365,1,0.0011696097542561734
3,4,4,50172,74.0,116.0,0,0.0,218.00953255377303,218.00953255377303,1,0.0011696097542561734
3,4,4,50173,83.0,102.0,0,0.0,278.65108881961123,278.65108881961123,1,0.0011696097542561734
3,4,4,50174,34.666666666666664,57.0,0,0.0,96.78104387374874,96.78104387374874,1,0.0011696097542561734
3,4,4,50175,36.333333333333336,60.0,0,0.0,73.99101780726389,73.99101780726389,1,0.0011696097542561734
3,4,4,50176,47.0,54.0,0,0.0,96.57972589039598,96.57972589039598,1,0.0011696097542561734
3,4,4,50177,90.33333333333333,161.0,0,0.0,218.52584796349234,218.52584796349234,1,0.0011696097542561734
3,4,4,50178,99.0,150.0,0,0.0,278.6720324391479,278.6720324391479,1,0.0011696097542561734
3,4,4,50179,57.0,111.0,0,0.0,106.40094690331013,106.40094690331013,1,0.0011696097542561734
3,4,4,50180,30.333333333333332,54.0,0,0.0,55.85799864721602,55.85799864721602,1,0.0011696097542561734
3,4,4,50181,62.666666666666664,75.0,0,0.0,125.73864590509758,125.73864590509758,1,0.0011696097542561734
3,4,4,50182,83.33333333333333,108.0,0,0.0,150.07596708371761,150.07596708371761,1,0.0011696097542561734
3,4,4,50183,52.0,71.0,0,0.0,102.14342094841977,102.14342094841977,1,0.0011696097542561734
3,4,4,50184,56.0,93.0,0,0.0,111.97098862547809,111.97098862547809,1,0.0011696097542561734
3,4,4,50185,42.0,101.0,0,0.0,101.62111174084929,101.62111174084929,1,0.0011696097542561734
3,4,4,50186,47.666666666666664,68.0,0,0.0,191.6910734366874,191.6910734366874,1,0.0011696097542561734
3,4,4,50187,79.33333333333333,114.0,0,0.0,181.53680410058544,181.53680410058544,1,0.0011696097542561734
3,4,4,50188,52.666666666666664,68.0,0,0.0,182.4910469030641,182.4910469030641,1,0.0011696097542561734
3,4,4,50189,55.333333333333336,58.0,0,0.0,96.15260706705128,96.15260706705128,1,0.0011696097542561734
3,4,4,50190,41.333333333333336,53.0,0,0.0,88.36649721222027,88.36649721222027,1,0.0011696097542561734
3,4,4,50191,76.66666666666667,89.0,0,0.0,185.0769781318132,185.0769781318132,1,0.0011696097542561734
3,4,4,50192,61.0,96.0,0,0.0,148.865293523422,148.865293523422,1,0.0011696097542561734
3,4,4,50193,88.0,168.0,0,0.0,187.3707945456775,187.3707945456775,1,0.0011696097542561734
3,4,4,50194,39.0,65.0,0,0.0,115.49887887979118,115.49887887979118,1,0.0011696097542561734
3,4,4,50195,70.33333333333333,102.0,0,0.0,171.3329247839895,171.3329247839895,1,0.0011696097542561734
3,4,4,50196,36.666666666666664,65.0,0,0.0,62.3152167746671,62.3152167746671,1,0.0011696097542561734
3,4,4,50197,40.0,91.0,0,0.0,209.62231926621516,209.62231926621516,1,0.0011696097542561734
3,4,4,50198,60.666666666666664,64.0,0,0.0,126.24682929693513,126.24682929693513,1,0.0011696097542561734
3,4,4,50199,78.0,116.0,0,0.0,145.03527917273152,145.03527917273152,1,0.0011696097542561734
3,8,1,50000,196.33333333333334,290.0,0,0.0,113.70345285707042,113.70345291696016,1,0.0011696097542561734
3,8,1,50001,255.33333333333334,404.0,0,7.401486830834377e-17,106.40207701490469,106.40207701658973,1,0.0011696097542561734
3,8,1,50002,347.3333333333333,623.0,0,0.0,184.3370168551902,184.33701727110585,1,0.0011696097542561734
3,8,1,50003,293.0,344.0,0,0.0,157.24979846002472,157.24979920133896,1,0.0011696097542561734
3,8,1,50004,324.6666666666667,509.0,0,0.0,232.7974277217758,232.7974277244059,1,0.0011696097542561734
3,8,1,50005,284.3333333333333,335.0,0,0.0,157.2997100997629,157.29971021600193,1,0.0011696097542561734
3,8,1,50006,228.0,238.0,0,0.0,99.40022881604357,99.40023259241575,1,0.0011696097542561734
3,8,1,50007,221.33333333333334,372.0,0,0.0,100.53058051541772,100.53058062835696,1,0.0011696097542561734
3,8,1,50008,378.3333333333333,477.0,0,0.0,235.66743869777744,235.66743870919436,1,0.0011696097542561734
3,8,1,50009,269.3333333333333,357.0,0,0.0,147.90359857999792,147.90359863563813,1,0.0011696097542561734
3,8,1,50010,250.33333333333334,286.0,0,0.0,187.04852490763517,187.0490710940654,1,0.0011696097542561734
3,8,1,50011,251.0,263.0,0,0.0,142.3182846149169,142.31828474703983,1,0.0011696097542561734
3,8,1,50012,221.66666666666666,315.0,0,0.0,130.93443471342775,130.93448227282673,1,0.0011696097542561734
3,8,1,50013,268.3333333333333,432.0,0,0.0,197.59293761751,197.59293799203613,1,0.0011696097542561734
3,8,1,50014,395.6666666666667,740.0,0,0.0,188.54352551205818,188.54354374685235,1,0.0011696097542561734
3,8,1,50015,292.3333333333333,354.0,0,0.0,132.10949729953214,132.10949743515664,1,0.0011696097542561734
3,8,1,50016,179.0,253.0,0,5.166778116461046e-11,89.75646159079271,89.7568100677491,1,0.0011696097542561734
3,8,1,50017,222.0,327.0,0,0.0,117.62338273989012,117.62338273994429,1,0.0011696097542561734
3,8,1,50018,356.0,590.0,0,0.0,215.70291551703326,215.70291558928326,1,0.0011696097542561734
3,8,1,50019,174.0,226.0,0,0.0,94.7228576866292,94.72285774481173,1,0.0011696097542561734
3,8,1,50020,187.33333333333334,217.0,0,0.0,109.77595463431466,109.77602438022318,1,0.0011696097542561734
3,8,1,50021,478.0,871.0,0,0.0,307.66234186611825,307.66234190967197,1,0.0011696097542561734
3,8,1,50022,218.66666666666666,228.0,0,1.1250259982868252e-14,123.47122427354223,123.4713669337125,1,0.0011696097542561734
3,8,1,50023,251.33333333333334,354.0,0,0.0,185.96304473947438,185.96304489968142,1,0.0011696097542561734
3,8,1,50024,249.0,422.0,0,0.0,136.39355255034945,136.39356419520752,1,0.0011696097542561734
3,8,1,50025,262.6666666666667,318.0,0,0.0,134.44414026904926,134.4441435736127,1,0.0011696097542561734
3,8,1,50026,279.3333333333333,317.0,0,0.0,146.84992337824505,146.84992434065057,1,0.0011696097542561734
3,8,1,50027,115.66666666666667,263.0,0,0.0,69.84712233863885,69.84712271427378,1,0.0011696097542561734
3,8,1,50028,249.66666666666666,306.0,0,0.0,127.3789925602512,127.37899256351557,1,0.0011696097542561734
3,8,1,50029,292.0,324.0,0,0.0,169.17259667985365,169.17259680365166,1,0.0011696097542561734
3,8,1,50030,228.66666666666666,244.0,0,0.0,133.67523828032577,133.67550618400648,1,0.0011696097542561734
3,8,1,50031,233.66666666666666,286.0,0,0.0,183.28279959308975,183.28279959840665,1,0.0011696097542561734
3,8,1,50032,208.66666666666666,211.0,0,0.0,143.74074984490332,143.74075023609552,1,0.0011696097542561734
3,8,1,50033,327.0,647.0,0,0.0,246.41885444766902,246.4188623671632,1,0.0011696097542561734
3,8,1,50034,221.0,247.0,0,0.0,144.28631522509409,144.2863154691345,1,0.0011696097542561734
3,8,1,50035,157.66666666666666,213.0,0,1.4802973661668753e-16,74.51268424853556,74.51268425272386,1,0.0011696097542561734
3,8,1,50036,312.6666666666667,384.0,0,0.0,171.82166008283403,171.8216602301503,1,0.0011696097542561734
3,8,1,50037,209.66666666666666,215.0,0,0.0,114.62018369617992,114.6207805001307,1,0.0011696097542561734
3,8,1,50038,220.66666666666666,311.0,0,7.401486830834377e-17,133.21219133419177,133.2121914114773,1,0.0011696097542561734
3,8,1,50039,187.33333333333334,221.0,0,0.0,127.84384882710644,127.84384882726927,1,0.0011696097542561734
3,8,1,50040,378.3333333333333,453.0,0,0.0,230.00028146323805,230.00028146839608,1,0.0011696097542561734
3,8,1,50041,105.66666666666667,246.0,0,0.0,67.70353810804494,67.70353810904389,1,0.0011696097542561734
3,8,1,50042,286.6666666666667,346.0,0,0.0,129.36946578900813,129.36946579295775,1,0.0011696097542561734
3,8,1,50043,189.0,271.0,0,0.0,158.45657744627064,158.45657751637475,1,0.0011696097542561734
3,8,1,50044,229.33333333333334,258.0,0,0.0,113.2696039485272,113.26960397937266,1,0.0011696097542561734
3,8,1,50045,139.66666666666666,274.0,0,7.401486830834377e-17,96.95719046951633,96.96103361837795,1,0.0011696097542561734
3,8,1,50046,341.6666666666667,434.0,0,0.0,165.49471528563743,165.49471528707394,1,0.0011696097542561734
3,8,1,50047,231.33333333333334,276.0,0,0.0,118.62369535009036,118.62369535592916,1,0.0011696097542561734
3,8,1,50048,417.6666666666667,800.0,0,0.0,220.70604929777855,220.70604934614008,1,0.0011696097542561734
3,8,1,50049,379.3333333333333,480.0,0,0.0,232.34226746575837,232.34226765309845,1,0.0011696097542561734
3,8,1,50050,278.0,339.0,0,0.0,115.59163423645536,115.591634237778,1,0.0011696097542561734
3,8,1,50051,462.6666666666667,618.0,0,0.0,277.4953158205648,277.4953310834971,1,0.0011696097542561734
3,8,1,50052,233.33333333333334,360.0,0,0.0,123.39432744575909,123.3943274464029,1,0.0011696097542561734
3,8,1,50053,86.0,207.0,0,0.0,40.80381115683358,40.80381115814843,1,0.0011696097542561734
3,8,1,50054,226.33333333333334,242.0,0,1.4802973661668753e-16,137.1194429686145,137.1194689294984,1,0.0011696097542561734
3,8,1,50055,331.0,473.0,0,0.0,182.97039587705225,182.97040061467996,1,0.0011696097542561734
3,8,1,50056,242.0,267.0,0,0.0,109.54988558729953,109.54988584938542,1,0.0011696097542561734
3,8,1,50057,249.33333333333334,445.0,0,0.0,156.25638792386493,156.2563879313556,1,0.0011696097542561734
3,8,1,50058,376.6666666666667,580.0,0,0.0,175.67748021893956,175.67748022165992,1,0.0011696097542561734
3,8,1,50059,259.0,376.0,0,0.0,156.9329509331789,156.93295093893497,1,0.0011696097542561734
3,8,1,50060,224.0,387.0,0,7.401486830834377e-17,119.31489760447363,119.31499289986535,1,0.0011696097542561734
3,8,1,50061,341.3333333333333,562.0,0,0.0,206.68900711410421,206.68900840863213,1,0.0011696097542561734
3,8,1,50062,275.0,400.0,0,0.0,156.33476399905817,156.33476402768375,1,0.0011696097542561734
3,8,1,50063,253.33333333333334,337.0,0,0.0,168.395242719717,168.39524497776623,1,0.0011696097542561734
3,8,1,50064,469.3333333333333,946.0,0,0.0,276.22587829527976,276.22587834998416,1,0.0011696097542561734
3,8,1,50065,317.6666666666667,406.0,0,0.0,169.14266895462274,169.14266896388844,1,0.0011696097542561734
3,8,1,50066,170.33333333333334,207.0,0,0.0,97.40665027733998,97.40665027902537,1,0.0011696097542561734
3,8,1,50067,274.0,366.0,0,0.0,153.19100243405953,153.1910137380445,1,0.0011696097542561734
3,8,1,50068,170.0,215.0,0,0.0,97.82007055077041,97.82007059397415,1,0.0011696097542561734
3,8,1,50069,266.6666666666667,366.0,0,0.0,161.84293868614782,161.84293879376173,1,0.0011696097542561734
3,8,1,50070,203.33333333333334,327.0,0,0.0,107.71107589259556,107.71109978927059,1,0.0011696097542561734
3,8,1,50071,255.33333333333334,501.0,0,0.0,175.56967276592277,175.5696737704748,1,0.0011696097542561734
3,8,1,50072,165.0,211.0,0,0.0,92.57162292164514,92.57162493074479,1,0.0011696097542561734
3,8,1,50073,234.0,274.0,0,0.0,130.41059334617992,130.41059477300362,1,0.0011696097542561734
3,8,1,50074,291.3333333333333,409.0,0,0.0,160.1655737328164,160.165573733527,1,0.0011696097542561734
3,8,1,50075,337.0,564.0,0,0.0,196.1265883782088,196.12658844635106,1,0.0011696097542561734
3,8,1,50076,283.3333333333333,350.0,0,0.0,162.7446030852278,162.74460308539378,1,0.0011696097542561734
3,8,1,50077,317.3333333333333,486.0,0,0.0,203.29786273978576,203.29847940069376,1,0.0011696097542561734
3,8,1,50078,180.66666666666666,227.0,0,0.0,88.5650813783984,88.56508137861819,1,0.0011696097542561734
3,8,1,50079,138.0,208.0,0,0.0,62.36045140123247,62.36045140243422,1,0.0011696097542561734
3,8,1,50080,213.33333333333334,234.0,0,0.0,163.62898776725842,163.62899195059842,1,0.0011696097542561734
3,8,1,50081,268.6666666666667,304.0,0,0.0,145.10556442581017,145.1055644846183,1,0.0011696097542561734
3,8,1,50082,171.66666666666666,217.0,0,0.0,84.6477017431073,84.64770174335504,1,0.0011696097542561734
3,8,1,50083,227.33333333333334,369.0,0,0.0,150.21652858024729,150.2165297876268,1,0.0011696097542561734
3,8,1,50084,179.33333333333334,257.0,0,0.0,109.69989605665405,109.69989605772166,1,0.0011696097542561734
3,8,1,50085,306.0,470.0,0,0.0,246.4582174767402,246.45822608570404,1,0.0011696097542561734
3,8,1,50086,269.0,380.0,0,0.0,137.51204346992336,137.5120438474901,1,0.0011696097542561734
3,8,1,50087,249.66666666666666,302.0,0,0.0,142.8427250194116,142.84272502183148,1,0.0011696097542561734
3,8,1,50088,216.66666666666666,495.0,0,0.0,110.48711003026249,110.48711068122496,1,0.0011696097542561734
3,8,1,50089,383.6666666666667,608.0,0,0.0,252.33139421231166,252.33139723475858,1,0.0011696097542561734
3,8,1,50090,296.0,427.0,0,0.0,145.89964525509296,145.89964587397353,1,0.0011696097542561734
3,8,1,50091,319.6666666666667,404.0,0,2.9605947323337506e-16,230.17053147457634,230.1793612098568,1,0.0011696097542561734
3,8,1,50092,201.66666666666666,407.0,0,0.0,124.83675894735218,124.83675899152543,1,0.0011696097542561734
3,8,1,50093,343.0,559.0,0,0.0,202.85670863421421,202.8568851163943,1,0.0011696097542561734
3,8,1,50094,217.0,340.0,0,0.0,156.36037142158324,156.36038427020384,1,0.0011696097542561734
3,8,1,50095,185.33333333333334,240.0,0,0.0,84.78238087201345,84.78238087559207,1,0.0011696097542561734
3,8,1,50096,293.0,373.0,0,0.0,130.63098096680656,130.63098097328165,1,0.0011696097542561734
3,8,1,50097,158.33333333333334,212.0,0,0.0,81.2879096744598,81.28791018919536,1,0.0011696097542561734
3,8,1,50098,198.0,248.0,0,0.0,106.59103400498799,106.59103405442825,1,0.0011696097542561734
3,8,1,50099,346.3333333333333,570.0,0,0.0,168.9362106798773,168.9362107156508,1,0.0011696097542561734
3,8,1,50100,207.66666666666666,332.0,0,0.0,117.90097516617043,117.90097524156164,1,0.0011696097542561734
3,8,1,50101,170.66666666666666,234.0,0,0.0,122.61642208173407,122.61642236889838,1,0.0011696097542561734
3,8,1,50102,291.3333333333333,377.0,0,0.0,176.79798656215826,176.79798658466916,1,0.0011696097542561734
3,8,1,50103,227.0,280.0,0,3.564185983388294e-12,247.80206331214097,247.8020633919166,1,0.0011696097542561734
3,8,1,50104,177.66666666666666,258.0,0,0.0,93.18815657304924,93.18815657581833,1,0.0011696097542561734
3,8,1,50105,275.0,354.0,0,0.0,127.44999559097549,127.44999559470575,1,0.0011696097542561734
3,8,1,50106,268.0,355.0,0,0.0,222.2672625246611,222.2672650606195,1,0.0011696097542561734
3,8,1,50107,197.33333333333334,277.0,0,0.0,142.1677687425912,142.16776875114823,1,0.0011696097542561734
3,8,1,50108,261.6666666666667,421.0,0,0.0,150.15869517618236,150.15869551148594,1,0.0011696097542561734
3,8,1,50109,98.0,127.0,0,0.0,48.87358633639923,48.87358633665493,1,0.0011696097542561734
