model,model_snapshot,algorithm,family,seed_index,rng_seed,true_types,initial_state_id,final_cumulative_regret,matched_seed,source_file
Kimi-K2.6,Kimi-K2.6,joint_psrl,native,4,4,2|3|3,fixed_hp_spgg_initial_state,1.0599999999999998,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,joint_psrl,native,5,5,2|3|0,fixed_hp_spgg_initial_state,0.2599999999999998,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,joint_psrl,native,6,6,1|2|2,fixed_hp_spgg_initial_state,0.8699999999999992,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,joint_psrl,native,7,7,3|2|2,fixed_hp_spgg_initial_state,0.4200000000000004,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,joint_psrl,native,8,8,2|1|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,joint_psrl,native,9,9,1|3|3,fixed_hp_spgg_initial_state,1.3299999999999996,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,0,0,3|2|2,fixed_hp_spgg_initial_state,9.200000000000001,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,1,1,1|2|3,fixed_hp_spgg_initial_state,5.65,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,2,2,3|1|0,fixed_hp_spgg_initial_state,1.6999999999999997,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,3,3,3|0|0,fixed_hp_spgg_initial_state,1.9000000000000001,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,4,4,2|3|3,fixed_hp_spgg_initial_state,13.200000000000003,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,5,5,2|3|0,fixed_hp_spgg_initial_state,3.5099999999999967,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,6,6,1|2|2,fixed_hp_spgg_initial_state,7.599999999999992,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,7,7,3|2|2,fixed_hp_spgg_initial_state,9.200000000000001,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,8,8,2|1|0,fixed_hp_spgg_initial_state,2.9499999999999993,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,llm_psrl_verbal,native,9,9,1|3|3,fixed_hp_spgg_initial_state,12.100000000000003,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,0,0,3|2|2,fixed_hp_spgg_initial_state,7.510000000000002,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,1,1,1|2|3,fixed_hp_spgg_initial_state,6.610000000000004,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,2,2,3|1|0,fixed_hp_spgg_initial_state,8.92,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,3,3,3|0|0,fixed_hp_spgg_initial_state,6.070000000000002,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,4,4,2|3|3,fixed_hp_spgg_initial_state,11.770000000000001,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,5,5,2|3|0,fixed_hp_spgg_initial_state,4.059999999999997,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,6,6,1|2|2,fixed_hp_spgg_initial_state,11.439999999999994,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,7,7,3|2|2,fixed_hp_spgg_initial_state,9.610000000000001,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,8,8,2|1|0,fixed_hp_spgg_initial_state,7.569999999999999,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,psrl_notype,native,9,9,1|3|3,fixed_hp_spgg_initial_state,11.069999999999999,True,analysis\e_a_matched_likelihood\matched_s10\native\Kimi_K2_6.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,0,0,3|2|2,fixed_hp_spgg_initial_state,3.3999999999999995,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,1,1,1|2|3,fixed_hp_spgg_initial_state,4.470000000000006,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,2,2,3|1|0,fixed_hp_spgg_initial_state,20.490000000000002,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,3,3,3|0|0,fixed_hp_spgg_initial_state,2.8899999999999997,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,4,4,2|3|3,fixed_hp_spgg_initial_state,13.729999999999995,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,5,5,2|3|0,fixed_hp_spgg_initial_state,0.7699999999999965,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,6,6,1|2|2,fixed_hp_spgg_initial_state,6.859999999999992,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,7,7,3|2|2,fixed_hp_spgg_initial_state,3.3999999999999995,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,8,8,2|1|0,fixed_hp_spgg_initial_state,5.119999999999997,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom0,LLM-coordination,9,9,1|3|3,fixed_hp_spgg_initial_state,13.460000000000003,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom0.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,0,0,3|2|2,fixed_hp_spgg_initial_state,1.9,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,1,1,1|2|3,fixed_hp_spgg_initial_state,6.060000000000008,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,2,2,3|1|0,fixed_hp_spgg_initial_state,3.2600000000000007,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,3,3,3|0|0,fixed_hp_spgg_initial_state,3.390000000000002,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,4,4,2|3|3,fixed_hp_spgg_initial_state,13.050000000000004,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,5,5,2|3|0,fixed_hp_spgg_initial_state,0.9499999999999966,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,6,6,1|2|2,fixed_hp_spgg_initial_state,0.6299999999999999,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,7,7,3|2|2,fixed_hp_spgg_initial_state,1.9,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,8,8,2|1|0,fixed_hp_spgg_initial_state,2.3899999999999966,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom1,LLM-coordination,9,9,1|3|3,fixed_hp_spgg_initial_state,16.92,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom1.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,0,0,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,1,1,1|2|3,fixed_hp_spgg_initial_state,6.000000000000007,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,2,2,3|1|0,fixed_hp_spgg_initial_state,2.0000000000000018,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,3,3,3|0|0,fixed_hp_spgg_initial_state,2.0000000000000018,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,4,4,2|3|3,fixed_hp_spgg_initial_state,15.399999999999995,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,5,5,2|3|0,fixed_hp_spgg_initial_state,0.5999999999999961,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,6,6,1|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,7,7,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,8,8,2|1|0,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,atom_tom2,LLM-coordination,9,9,1|3|3,fixed_hp_spgg_initial_state,16.58,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_atom_tom2.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,0,0,3|2|2,fixed_hp_spgg_initial_state,0.4200000000000004,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,1,1,1|2|3,fixed_hp_spgg_initial_state,3.960000000000003,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,2,2,3|1|0,fixed_hp_spgg_initial_state,2.0000000000000018,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,3,3,3|0|0,fixed_hp_spgg_initial_state,2.0000000000000018,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,4,4,2|3|3,fixed_hp_spgg_initial_state,14.650000000000004,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,5,5,2|3|0,fixed_hp_spgg_initial_state,0.5999999999999961,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,6,6,1|2|2,fixed_hp_spgg_initial_state,0.6699999999999995,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,7,7,3|2|2,fixed_hp_spgg_initial_state,0.4200000000000004,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,8,8,2|1|0,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Kimi-K2.6,Kimi-K2.6,econ_bne,LLM-coordination,9,9,1|3|3,fixed_hp_spgg_initial_state,3.849999999999999,True,analysis\e_a_matched_likelihood\matched_s10\external\Kimi_K2_6_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,0,0,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,1,1,1|2|3,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,2,2,3|1|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,3,3,3|0|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,4,4,2|3|3,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,5,5,2|3|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,6,6,1|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,7,7,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,8,8,2|1|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,oracle,native,9,9,1|3|3,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,0,0,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,1,1,1|2|3,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,2,2,3|1|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,3,3,3|0|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,4,4,2|3|3,fixed_hp_spgg_initial_state,0.14999999999999947,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,5,5,2|3|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,6,6,1|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,7,7,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,8,8,2|1|0,fixed_hp_spgg_initial_state,1.350000000000004,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg_plus,native,9,9,1|3|3,fixed_hp_spgg_initial_state,1.7999999999999976,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,0,0,3|2|2,fixed_hp_spgg_initial_state,0.6599999999999997,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,1,1,1|2|3,fixed_hp_spgg_initial_state,1.6499999999999995,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,2,2,3|1|0,fixed_hp_spgg_initial_state,1.5100000000000002,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,3,3,3|0|0,fixed_hp_spgg_initial_state,0.5999999999999996,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,4,4,2|3|3,fixed_hp_spgg_initial_state,1.7999999999999987,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,5,5,2|3|0,fixed_hp_spgg_initial_state,0.7499999999999996,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,6,6,1|2|2,fixed_hp_spgg_initial_state,2.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,7,7,3|2|2,fixed_hp_spgg_initial_state,0.8000000000000003,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,8,8,2|1|0,fixed_hp_spgg_initial_state,2.0500000000000003,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,hpsmg,native,9,9,1|3|3,fixed_hp_spgg_initial_state,0.19999999999999973,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,0,0,3|2|2,fixed_hp_spgg_initial_state,0.8000000000000003,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,1,1,1|2|3,fixed_hp_spgg_initial_state,0.7499999999999996,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,2,2,3|1|0,fixed_hp_spgg_initial_state,1.4,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,3,3,3|0|0,fixed_hp_spgg_initial_state,2.3999999999999995,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,4,4,2|3|3,fixed_hp_spgg_initial_state,1.5999999999999994,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,5,5,2|3|0,fixed_hp_spgg_initial_state,0.7499999999999996,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,6,6,1|2|2,fixed_hp_spgg_initial_state,2.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,7,7,3|2|2,fixed_hp_spgg_initial_state,0.6599999999999997,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,8,8,2|1|0,fixed_hp_spgg_initial_state,0.3000000000000016,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,joint_psrl,native,9,9,1|3|3,fixed_hp_spgg_initial_state,2.099999999999999,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,0,0,3|2|2,fixed_hp_spgg_initial_state,15.200000000000012,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,1,1,1|2|3,fixed_hp_spgg_initial_state,13.99999999999999,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,2,2,3|1|0,fixed_hp_spgg_initial_state,3.299999999999999,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,3,3,3|0|0,fixed_hp_spgg_initial_state,11.399999999999993,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,4,4,2|3|3,fixed_hp_spgg_initial_state,31.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,5,5,2|3|0,fixed_hp_spgg_initial_state,14.999999999999996,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,6,6,1|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,7,7,3|2|2,fixed_hp_spgg_initial_state,15.200000000000012,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,8,8,2|1|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
