rho,g,n,m,K,lambda,seed,arm,cum_regret,corr_tv,unelicited_frac,realized_rule_corr,n_llm_calls,belief_entries,belief_bytes,beta,joint_prior,regret_source,harp_harp_s_action_mismatches,harp_harp_s_equal_regret_trace_despite_action_mismatch,joint_true_profile_monotonic,likelihood_mode,joint_alpha,common_random_numbers
0.0,4,8,2,20,0.0,44,joint,3.8699999999999974,0.0,0.63125,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,44,harp,3.8699999999999974,0.0,0.63125,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,44,harp_s,3.8699999999999974,0.0,0.63125,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,45,oracle,0.0,0.0,0.5,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,45,joint,10.829999999999998,0.0,0.5,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,45,harp,10.829999999999998,0.0,0.5,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,45,harp_s,10.829999999999998,0.0,0.5,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,46,oracle,0.0,0.0,0.65,0.4166666666666667,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,46,joint,2.229999999999997,0.0,0.65,0.4166666666666667,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,46,harp,2.229999999999997,0.0,0.65,0.4166666666666667,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,46,harp_s,2.229999999999997,0.0,0.65,0.4166666666666667,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,47,oracle,0.0,0.0,0.5875,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,47,joint,9.519999999999996,0.0,0.5875,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,47,harp,9.519999999999996,0.0,0.5875,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,47,harp_s,9.519999999999996,0.0,0.5875,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,48,oracle,0.0,0.0,0.375,0.75,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,48,joint,8.61,0.0,0.375,0.75,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,48,harp,8.61,0.0,0.375,0.75,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,48,harp_s,8.61,0.0,0.375,0.75,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,49,oracle,0.0,0.0,0.55,0.3333333333333333,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,49,joint,4.5,0.0,0.55,0.3333333333333333,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,49,harp,4.5,0.0,0.55,0.3333333333333333,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,49,harp_s,4.5,0.0,0.55,0.3333333333333333,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,50,oracle,0.0,0.0,0.68125,0.6666666666666666,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,50,joint,11.070000000000004,0.0,0.68125,0.6666666666666666,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,50,harp,11.070000000000004,0.0,0.68125,0.6666666666666666,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,50,harp_s,11.070000000000004,0.0,0.68125,0.6666666666666666,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,51,oracle,0.0,0.0,0.64375,0.75,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,51,joint,6.070000000000007,0.0,0.64375,0.75,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,51,harp,6.070000000000007,0.0,0.64375,0.75,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,51,harp_s,6.070000000000007,0.0,0.64375,0.75,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,52,oracle,0.0,0.0,0.5125,0.4166666666666667,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,52,joint,8.36,0.0,0.5125,0.4166666666666667,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,52,harp,8.36,0.0,0.5125,0.4166666666666667,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,52,harp_s,8.36,0.0,0.5125,0.4166666666666667,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,53,oracle,0.0,0.0,0.425,0.4166666666666667,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,53,joint,7.5,0.0,0.425,0.4166666666666667,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,53,harp,7.5,0.0,0.425,0.4166666666666667,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,53,harp_s,7.5,0.0,0.425,0.4166666666666667,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,54,oracle,0.0,0.0,0.6875,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,54,joint,10.310000000000002,0.0,0.6875,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,54,harp,10.310000000000002,0.0,0.6875,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,54,harp_s,10.310000000000002,0.0,0.6875,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,55,oracle,0.0,0.0,0.45625,0.75,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,55,joint,10.049999999999997,0.0,0.45625,0.75,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,55,harp,10.049999999999997,0.0,0.45625,0.75,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,55,harp_s,10.049999999999997,0.0,0.45625,0.75,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,56,oracle,0.0,0.0,0.75,0.3333333333333333,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,56,joint,12.86,0.0,0.75,0.3333333333333333,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,56,harp,12.86,0.0,0.75,0.3333333333333333,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,56,harp_s,12.86,0.0,0.75,0.3333333333333333,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,57,oracle,0.0,0.0,0.65625,0.75,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,57,joint,8.600000000000001,0.0,0.65625,0.75,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,57,harp,8.600000000000001,0.0,0.65625,0.75,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,57,harp_s,8.600000000000001,0.0,0.65625,0.75,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,58,oracle,0.0,0.0,0.39375,0.6666666666666666,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,58,joint,8.719999999999992,0.0,0.39375,0.6666666666666666,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,58,harp,8.719999999999992,0.0,0.39375,0.6666666666666666,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,58,harp_s,8.719999999999992,0.0,0.39375,0.6666666666666666,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,59,oracle,0.0,0.0,0.475,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,59,joint,1.4299999999999997,0.0,0.475,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,59,harp,1.4299999999999997,0.0,0.475,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,deterministic-rule,1.0,True
0.0,4,8,2,20,0.0,59,harp_s,1.4299999999999997,0.0,0.475,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,20,oracle,0.0,0.9999965399503707,0.6375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,20,joint,2.3599999999999994,0.9999965399503707,0.6375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,20,harp,2.3599999999999994,0.9999965399503707,0.6375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,20,harp_s,2.3599999999999994,0.9999965399503707,0.6375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,21,oracle,0.0,0.999984335899353,0.63125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,21,joint,0.0,0.999984335899353,0.63125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,21,harp,1.5,0.999984335899353,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,21,harp_s,0.0,0.999984335899353,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,22,oracle,0.0,0.9999803304672241,0.55625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,22,joint,8.440000000000012,0.9999803304672241,0.55625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,22,harp,9.70000000000001,0.9999803304672241,0.55625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,22,harp_s,8.440000000000012,0.9999803304672241,0.55625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,23,oracle,0.0,0.9999990433454513,0.59375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,23,joint,6.450000000000003,0.9999990433454513,0.59375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,23,harp,7.950000000000003,0.9999990433454513,0.59375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,23,harp_s,6.450000000000003,0.9999990433454513,0.59375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,24,oracle,0.0,0.9999953925609588,0.68125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,24,joint,0.0,0.9999953925609588,0.68125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,24,harp,0.0,0.9999953925609588,0.68125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,24,harp_s,0.0,0.9999953925609588,0.68125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,25,oracle,0.0,0.9999968528747558,0.71875,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,25,joint,0.0,0.9999968528747558,0.71875,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,25,harp,0.0,0.9999968528747558,0.71875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,25,harp_s,0.0,0.9999968528747558,0.71875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,26,oracle,0.0,0.9999968528747558,0.5625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,26,joint,0.0,0.9999968528747558,0.5625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,26,harp,2.9099999999999966,0.9999968528747558,0.5625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,26,harp_s,0.0,0.9999968528747558,0.5625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,27,oracle,0.0,0.999956151843071,0.5125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,4,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,27,joint,0.0,0.999956151843071,0.5125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,4,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,27,harp,0.0,0.999956151843071,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,4,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,27,harp_s,0.0,0.999956151843071,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,4,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,28,oracle,0.0,0.9999991893768311,0.59375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,28,joint,0.8499999999999943,0.9999991893768311,0.59375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,28,harp,1.1799999999999855,0.9999991893768311,0.59375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,28,harp_s,0.8499999999999943,0.9999991893768311,0.59375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,29,oracle,0.0,0.9999923467636108,0.5625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,29,joint,9.33999999999999,0.9999923467636108,0.5625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,True,deterministic-rule,1.0,True
