phase,H,n,m,seed,agent,true_type,first_turn,censored,rho_action,first_episode
type_horizon,4,3,16,2061,2,8,252.0,False,0.0035047535997874135,63
type_horizon,4,3,16,2062,0,10,385.0,False,0.0035047535997874135,97
type_horizon,4,3,16,2062,1,10,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2062,2,14,208.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2063,0,15,114.0,False,0.0035047535997874135,29
type_horizon,4,3,16,2063,1,7,795.0,False,0.0035047535997874135,199
type_horizon,4,3,16,2063,2,2,210.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2064,0,1,331.0,False,0.0035047535997874135,83
type_horizon,4,3,16,2064,1,12,259.0,False,0.0035047535997874135,65
type_horizon,4,3,16,2064,2,15,126.0,False,0.0035047535997874135,32
type_horizon,4,3,16,2065,0,6,409.0,False,0.0035047535997874135,103
type_horizon,4,3,16,2065,1,6,217.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2065,2,0,108.0,False,0.0035047535997874135,27
type_horizon,4,3,16,2066,0,13,290.0,False,0.0035047535997874135,73
type_horizon,4,3,16,2066,1,14,548.0,False,0.0035047535997874135,137
type_horizon,4,3,16,2066,2,4,254.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2067,0,0,48.0,False,0.0035047535997874135,12
type_horizon,4,3,16,2067,1,4,671.0,False,0.0035047535997874135,168
type_horizon,4,3,16,2067,2,15,66.0,False,0.0035047535997874135,17
type_horizon,4,3,16,2068,0,10,304.0,False,0.0035047535997874135,76
type_horizon,4,3,16,2068,1,9,358.0,False,0.0035047535997874135,90
type_horizon,4,3,16,2068,2,11,218.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2069,0,10,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2069,1,0,428.0,False,0.0035047535997874135,107
type_horizon,4,3,16,2069,2,5,273.0,False,0.0035047535997874135,69
type_horizon,4,3,16,2070,0,14,258.0,False,0.0035047535997874135,65
type_horizon,4,3,16,2070,1,13,219.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2070,2,1,227.0,False,0.0035047535997874135,57
type_horizon,4,3,16,2071,0,7,272.0,False,0.0035047535997874135,68
type_horizon,4,3,16,2071,1,1,436.0,False,0.0035047535997874135,109
type_horizon,4,3,16,2071,2,9,244.0,False,0.0035047535997874135,61
type_horizon,4,3,16,2072,0,6,218.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2072,1,14,243.0,False,0.0035047535997874135,61
type_horizon,4,3,16,2072,2,12,232.0,False,0.0035047535997874135,58
type_horizon,4,3,16,2073,0,10,223.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2073,1,11,282.0,False,0.0035047535997874135,71
type_horizon,4,3,16,2073,2,15,103.0,False,0.0035047535997874135,26
type_horizon,4,3,16,2074,0,11,234.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2074,1,10,272.0,False,0.0035047535997874135,68
type_horizon,4,3,16,2074,2,15,61.0,False,0.0035047535997874135,16
type_horizon,4,3,16,2075,0,1,517.0,False,0.0035047535997874135,130
type_horizon,4,3,16,2075,1,4,224.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2075,2,4,216.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2076,0,1,538.0,False,0.0035047535997874135,135
type_horizon,4,3,16,2076,1,15,81.0,False,0.0035047535997874135,21
type_horizon,4,3,16,2076,2,10,977.0,False,0.0035047535997874135,245
type_horizon,4,3,16,2077,0,15,1162.0,False,0.0035047535997874135,291
type_horizon,4,3,16,2077,1,11,247.0,False,0.0035047535997874135,62
type_horizon,4,3,16,2077,2,11,228.0,False,0.0035047535997874135,57
type_horizon,4,3,16,2078,0,10,388.0,False,0.0035047535997874135,97
type_horizon,4,3,16,2078,1,1,227.0,False,0.0035047535997874135,57
type_horizon,4,3,16,2078,2,0,145.0,False,0.0035047535997874135,37
type_horizon,4,3,16,2079,0,2,327.0,False,0.0035047535997874135,82
type_horizon,4,3,16,2079,1,14,742.0,False,0.0035047535997874135,186
type_horizon,4,3,16,2079,2,9,370.0,False,0.0035047535997874135,93
type_horizon,4,3,16,2080,0,6,208.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2080,1,4,233.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2080,2,7,247.0,False,0.0035047535997874135,62
type_horizon,4,3,16,2081,0,12,222.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2081,1,1,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2081,2,8,272.0,False,0.0035047535997874135,68
type_horizon,4,3,16,2082,0,0,59.0,False,0.0035047535997874135,15
type_horizon,4,3,16,2082,1,11,253.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2082,2,3,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2083,0,14,220.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2083,1,1,246.0,False,0.0035047535997874135,62
type_horizon,4,3,16,2083,2,0,134.0,False,0.0035047535997874135,34
type_horizon,4,3,16,2084,0,5,210.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2084,1,5,216.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2084,2,1,206.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2085,0,15,186.0,False,0.0035047535997874135,47
type_horizon,4,3,16,2085,1,15,69.0,False,0.0035047535997874135,18
type_horizon,4,3,16,2085,2,7,375.0,False,0.0035047535997874135,94
type_horizon,4,3,16,2086,0,6,702.0,False,0.0035047535997874135,176
type_horizon,4,3,16,2086,1,11,231.0,False,0.0035047535997874135,58
type_horizon,4,3,16,2086,2,5,323.0,False,0.0035047535997874135,81
type_horizon,4,3,16,2087,0,4,402.0,False,0.0035047535997874135,101
type_horizon,4,3,16,2087,1,0,86.0,False,0.0035047535997874135,22
type_horizon,4,3,16,2087,2,12,214.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2088,0,2,223.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2088,1,10,309.0,False,0.0035047535997874135,78
type_horizon,4,3,16,2088,2,7,237.0,False,0.0035047535997874135,60
type_horizon,4,3,16,2089,0,12,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2089,1,12,216.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2089,2,12,220.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2090,0,5,218.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2090,1,7,329.0,False,0.0035047535997874135,83
type_horizon,4,3,16,2090,2,5,208.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2091,0,5,239.0,False,0.0035047535997874135,60
type_horizon,4,3,16,2091,1,12,288.0,False,0.0035047535997874135,72
type_horizon,4,3,16,2091,2,13,379.0,False,0.0035047535997874135,95
type_horizon,4,3,16,2092,0,7,210.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2092,1,5,219.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2092,2,9,235.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2093,0,7,220.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2093,1,14,276.0,False,0.0035047535997874135,69
type_horizon,4,3,16,2093,2,1,483.0,False,0.0035047535997874135,121
type_horizon,4,3,16,2094,0,15,42.0,False,0.0035047535997874135,11
type_horizon,4,3,16,2094,1,12,278.0,False,0.0035047535997874135,70
type_horizon,4,3,16,2094,2,4,272.0,False,0.0035047535997874135,68
type_horizon,4,3,16,2095,0,9,267.0,False,0.0035047535997874135,67
type_horizon,4,3,16,2095,1,10,256.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2095,2,2,206.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2096,0,8,260.0,False,0.0035047535997874135,65
type_horizon,4,3,16,2096,1,10,234.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2096,2,1,292.0,False,0.0035047535997874135,73
type_horizon,4,3,16,2097,0,9,266.0,False,0.0035047535997874135,67
type_horizon,4,3,16,2097,1,0,153.0,False,0.0035047535997874135,39
type_horizon,4,3,16,2097,2,11,286.0,False,0.0035047535997874135,72
type_horizon,4,3,16,2098,0,1,428.0,False,0.0035047535997874135,107
type_horizon,4,3,16,2098,1,14,304.0,False,0.0035047535997874135,76
type_horizon,4,3,16,2098,2,10,251.0,False,0.0035047535997874135,63
type_horizon,4,3,16,2099,0,5,239.0,False,0.0035047535997874135,60
type_horizon,4,3,16,2099,1,4,227.0,False,0.0035047535997874135,57
type_horizon,4,3,16,2099,2,8,269.0,False,0.0035047535997874135,68
type_horizon,4,3,16,2100,0,12,597.0,False,0.0035047535997874135,150
type_horizon,4,3,16,2100,1,10,262.0,False,0.0035047535997874135,66
type_horizon,4,3,16,2100,2,2,392.0,False,0.0035047535997874135,98
type_horizon,4,3,16,2101,0,10,566.0,False,0.0035047535997874135,142
type_horizon,4,3,16,2101,1,13,218.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2101,2,1,627.0,False,0.0035047535997874135,157
type_horizon,4,3,16,2102,0,1,258.0,False,0.0035047535997874135,65
type_horizon,4,3,16,2102,1,15,54.0,False,0.0035047535997874135,14
type_horizon,4,3,16,2102,2,14,461.0,False,0.0035047535997874135,116
type_horizon,4,3,16,2103,0,0,156.0,False,0.0035047535997874135,39
type_horizon,4,3,16,2103,1,12,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2103,2,0,325.0,False,0.0035047535997874135,82
type_horizon,4,3,16,2104,0,3,212.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2104,1,3,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2104,2,15,340.0,False,0.0035047535997874135,85
type_horizon,4,3,16,2105,0,14,269.0,False,0.0035047535997874135,68
type_horizon,4,3,16,2105,1,2,235.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2105,2,9,208.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2106,0,9,257.0,False,0.0035047535997874135,65
type_horizon,4,3,16,2106,1,6,248.0,False,0.0035047535997874135,62
type_horizon,4,3,16,2106,2,11,236.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2107,0,6,210.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2107,1,9,206.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2107,2,3,321.0,False,0.0035047535997874135,81
type_horizon,4,3,16,2108,0,13,222.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2108,1,1,247.0,False,0.0035047535997874135,62
type_horizon,4,3,16,2108,2,13,645.0,False,0.0035047535997874135,162
type_horizon,4,3,16,2109,0,5,301.0,False,0.0035047535997874135,76
type_horizon,4,3,16,2109,1,4,282.0,False,0.0035047535997874135,71
type_horizon,4,3,16,2109,2,13,221.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2110,0,6,216.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2110,1,15,79.0,False,0.0035047535997874135,20
type_horizon,4,3,16,2110,2,10,248.0,False,0.0035047535997874135,62
type_horizon,4,3,16,2111,0,5,527.0,False,0.0035047535997874135,132
type_horizon,4,3,16,2111,1,4,251.0,False,0.0035047535997874135,63
type_horizon,4,3,16,2111,2,13,244.0,False,0.0035047535997874135,61
type_horizon,4,3,16,2112,0,15,59.0,False,0.0035047535997874135,15
type_horizon,4,3,16,2112,1,9,212.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2112,2,4,255.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2113,0,15,211.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2113,1,4,319.0,False,0.0035047535997874135,80
type_horizon,4,3,16,2113,2,4,919.0,False,0.0035047535997874135,230
type_horizon,4,3,16,2114,0,2,227.0,False,0.0035047535997874135,57
type_horizon,4,3,16,2114,1,0,118.0,False,0.0035047535997874135,30
type_horizon,4,3,16,2114,2,6,304.0,False,0.0035047535997874135,76
type_horizon,4,3,16,2115,0,10,231.0,False,0.0035047535997874135,58
type_horizon,4,3,16,2115,1,14,303.0,False,0.0035047535997874135,76
type_horizon,4,3,16,2115,2,5,274.0,False,0.0035047535997874135,69
type_horizon,4,3,16,2116,0,2,289.0,False,0.0035047535997874135,73
type_horizon,4,3,16,2116,1,12,347.0,False,0.0035047535997874135,87
type_horizon,4,3,16,2116,2,8,431.0,False,0.0035047535997874135,108
type_horizon,4,3,16,2117,0,15,44.0,False,0.0035047535997874135,11
type_horizon,4,3,16,2117,1,14,354.0,False,0.0035047535997874135,89
type_horizon,4,3,16,2117,2,15,60.0,False,0.0035047535997874135,15
type_horizon,4,3,16,2118,0,0,101.0,False,0.0035047535997874135,26
type_horizon,4,3,16,2118,1,6,241.0,False,0.0035047535997874135,61
type_horizon,4,3,16,2118,2,6,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2119,0,3,284.0,False,0.0035047535997874135,71
type_horizon,4,3,16,2119,1,3,232.0,False,0.0035047535997874135,58
type_horizon,4,3,16,2119,2,1,215.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2120,0,0,43.0,False,0.0035047535997874135,11
type_horizon,4,3,16,2120,1,0,53.0,False,0.0035047535997874135,14
type_horizon,4,3,16,2120,2,3,815.0,False,0.0035047535997874135,204
type_horizon,4,3,16,2121,0,6,356.0,False,0.0035047535997874135,89
type_horizon,4,3,16,2121,1,12,609.0,False,0.0035047535997874135,153
type_horizon,4,3,16,2121,2,3,247.0,False,0.0035047535997874135,62
type_horizon,4,3,16,2122,0,9,267.0,False,0.0035047535997874135,67
type_horizon,4,3,16,2122,1,15,153.0,False,0.0035047535997874135,39
type_horizon,4,3,16,2122,2,10,212.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2123,0,2,410.0,False,0.0035047535997874135,103
type_horizon,4,3,16,2123,1,0,173.0,False,0.0035047535997874135,44
type_horizon,4,3,16,2123,2,8,236.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2124,0,13,233.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2124,1,1,435.0,False,0.0035047535997874135,109
type_horizon,4,3,16,2124,2,8,224.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2125,0,15,631.0,False,0.0035047535997874135,158
type_horizon,4,3,16,2125,1,4,239.0,False,0.0035047535997874135,60
type_horizon,4,3,16,2125,2,9,250.0,False,0.0035047535997874135,63
type_horizon,4,3,16,2126,0,7,208.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2126,1,9,302.0,False,0.0035047535997874135,76
type_horizon,4,3,16,2126,2,3,211.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2127,0,5,219.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2127,1,1,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2127,2,4,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2128,0,5,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2128,1,11,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2128,2,15,178.0,False,0.0035047535997874135,45
type_horizon,4,3,16,2129,0,10,217.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2129,1,0,112.0,False,0.0035047535997874135,28
type_horizon,4,3,16,2129,2,12,217.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2130,0,1,982.0,False,0.0035047535997874135,246
type_horizon,4,3,16,2130,1,14,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2130,2,6,208.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2131,0,11,226.0,False,0.0035047535997874135,57
type_horizon,4,3,16,2131,1,15,360.0,False,0.0035047535997874135,90
type_horizon,4,3,16,2131,2,6,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2132,0,0,93.0,False,0.0035047535997874135,24
type_horizon,4,3,16,2132,1,9,222.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2132,2,4,228.0,False,0.0035047535997874135,57
type_horizon,4,3,16,2133,0,5,506.0,False,0.0035047535997874135,127
type_horizon,4,3,16,2133,1,11,358.0,False,0.0035047535997874135,90
type_horizon,4,3,16,2133,2,15,64.0,False,0.0035047535997874135,16
type_horizon,4,3,16,2134,0,13,292.0,False,0.0035047535997874135,73
type_horizon,4,3,16,2134,1,5,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2134,2,10,382.0,False,0.0035047535997874135,96
type_horizon,4,3,16,2135,0,14,281.0,False,0.0035047535997874135,71
type_horizon,4,3,16,2135,1,15,111.0,False,0.0035047535997874135,28
type_horizon,4,3,16,2135,2,6,213.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2136,0,15,255.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2136,1,2,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2136,2,0,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2137,0,3,610.0,False,0.0035047535997874135,153
type_horizon,4,3,16,2137,1,9,254.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2137,2,13,280.0,False,0.0035047535997874135,70
type_horizon,4,3,16,2138,0,8,214.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2138,1,6,365.0,False,0.0035047535997874135,92
type_horizon,4,3,16,2138,2,5,249.0,False,0.0035047535997874135,63
type_horizon,4,3,16,2139,0,12,281.0,False,0.0035047535997874135,71
type_horizon,4,3,16,2139,1,4,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2139,2,3,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2140,0,11,230.0,False,0.0035047535997874135,58
type_horizon,4,3,16,2140,1,15,128.0,False,0.0035047535997874135,32
type_horizon,4,3,16,2140,2,4,240.0,False,0.0035047535997874135,60
type_horizon,4,3,16,2141,0,3,252.0,False,0.0035047535997874135,63
type_horizon,4,3,16,2141,1,2,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2141,2,2,208.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2142,0,7,213.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2142,1,8,336.0,False,0.0035047535997874135,84
type_horizon,4,3,16,2142,2,4,210.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2143,0,0,130.0,False,0.0035047535997874135,33
type_horizon,4,3,16,2143,1,2,206.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2143,2,6,234.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2144,0,2,242.0,False,0.0035047535997874135,61
type_horizon,4,3,16,2144,1,0,113.0,False,0.0035047535997874135,29
type_horizon,4,3,16,2144,2,10,282.0,False,0.0035047535997874135,71
type_horizon,4,3,16,2145,0,2,281.0,False,0.0035047535997874135,71
type_horizon,4,3,16,2145,1,12,213.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2145,2,11,329.0,False,0.0035047535997874135,83
type_horizon,4,3,16,2146,0,12,257.0,False,0.0035047535997874135,65
type_horizon,4,3,16,2146,1,13,213.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2146,2,6,319.0,False,0.0035047535997874135,80
type_horizon,4,3,16,2147,0,9,332.0,False,0.0035047535997874135,83
type_horizon,4,3,16,2147,1,9,521.0,False,0.0035047535997874135,131
type_horizon,4,3,16,2147,2,4,282.0,False,0.0035047535997874135,71
type_horizon,4,3,16,2148,0,4,253.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2148,1,14,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2148,2,0,56.0,False,0.0035047535997874135,14
type_horizon,4,3,16,2149,0,7,432.0,False,0.0035047535997874135,108
type_horizon,4,3,16,2149,1,10,251.0,False,0.0035047535997874135,63
type_horizon,4,3,16,2149,2,12,350.0,False,0.0035047535997874135,88
type_horizon,4,3,16,2150,0,4,414.0,False,0.0035047535997874135,104
type_horizon,4,3,16,2150,1,1,472.0,False,0.0035047535997874135,118
type_horizon,4,3,16,2150,2,13,362.0,False,0.0035047535997874135,91
type_horizon,4,3,16,2151,0,12,577.0,False,0.0035047535997874135,145
type_horizon,4,3,16,2151,1,2,615.0,False,0.0035047535997874135,154
type_horizon,4,3,16,2151,2,9,206.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2152,0,13,215.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2152,1,14,208.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2152,2,14,532.0,False,0.0035047535997874135,133
type_horizon,4,3,16,2153,0,1,866.0,False,0.0035047535997874135,217
type_horizon,4,3,16,2153,1,10,233.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2153,2,7,222.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2154,0,6,393.0,False,0.0035047535997874135,99
type_horizon,4,3,16,2154,1,6,325.0,False,0.0035047535997874135,82
type_horizon,4,3,16,2154,2,6,235.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2155,0,6,218.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2155,1,5,253.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2155,2,0,30.0,False,0.0035047535997874135,8
type_horizon,4,3,16,2156,0,3,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2156,1,12,516.0,False,0.0035047535997874135,129
type_horizon,4,3,16,2156,2,5,206.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2157,0,0,255.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2157,1,11,222.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2157,2,0,84.0,False,0.0035047535997874135,21
type_horizon,4,3,16,2158,0,11,257.0,False,0.0035047535997874135,65
type_horizon,4,3,16,2158,1,14,361.0,False,0.0035047535997874135,91
type_horizon,4,3,16,2158,2,4,238.0,False,0.0035047535997874135,60
type_horizon,4,3,16,2159,0,2,324.0,False,0.0035047535997874135,81
type_horizon,4,3,16,2159,1,7,228.0,False,0.0035047535997874135,57
type_horizon,4,3,16,2159,2,11,237.0,False,0.0035047535997874135,60
type_horizon,4,3,16,2160,0,8,385.0,False,0.0035047535997874135,97
type_horizon,4,3,16,2160,1,3,261.0,False,0.0035047535997874135,66
type_horizon,4,3,16,2160,2,5,371.0,False,0.0035047535997874135,93
type_horizon,4,3,16,2161,0,13,604.0,False,0.0035047535997874135,151
type_horizon,4,3,16,2161,1,12,294.0,False,0.0035047535997874135,74
type_horizon,4,3,16,2161,2,12,216.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2162,0,4,263.0,False,0.0035047535997874135,66
type_horizon,4,3,16,2162,1,14,534.0,False,0.0035047535997874135,134
type_horizon,4,3,16,2162,2,0,52.0,False,0.0035047535997874135,13
type_horizon,4,3,16,2163,0,11,445.0,False,0.0035047535997874135,112
type_horizon,4,3,16,2163,1,2,232.0,False,0.0035047535997874135,58
type_horizon,4,3,16,2163,2,7,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2164,0,14,211.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2164,1,2,230.0,False,0.0035047535997874135,58
type_horizon,4,3,16,2164,2,9,218.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2165,0,5,250.0,False,0.0035047535997874135,63
type_horizon,4,3,16,2165,1,3,271.0,False,0.0035047535997874135,68
type_horizon,4,3,16,2165,2,1,235.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2166,0,6,358.0,False,0.0035047535997874135,90
type_horizon,4,3,16,2166,1,14,333.0,False,0.0035047535997874135,84
type_horizon,4,3,16,2166,2,12,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2167,0,4,255.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2167,1,8,249.0,False,0.0035047535997874135,63
type_horizon,4,3,16,2167,2,4,514.0,False,0.0035047535997874135,129
type_horizon,4,3,16,2168,0,6,310.0,False,0.0035047535997874135,78
type_horizon,4,3,16,2168,1,14,210.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2168,2,7,535.0,False,0.0035047535997874135,134
type_horizon,4,3,16,2169,0,5,213.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2169,1,2,211.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2169,2,8,698.0,False,0.0035047535997874135,175
type_horizon,4,3,16,2170,0,13,230.0,False,0.0035047535997874135,58
type_horizon,4,3,16,2170,1,2,398.0,False,0.0035047535997874135,100
type_horizon,4,3,16,2170,2,12,298.0,False,0.0035047535997874135,75
type_horizon,4,3,16,2171,0,8,212.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2171,1,2,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2171,2,12,349.0,False,0.0035047535997874135,88
type_horizon,4,3,16,2172,0,5,234.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2172,1,10,389.0,False,0.0035047535997874135,98
type_horizon,4,3,16,2172,2,1,609.0,False,0.0035047535997874135,153
type_horizon,4,3,16,2173,0,14,213.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2173,1,7,222.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2173,2,14,221.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2174,0,10,207.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2174,1,7,278.0,False,0.0035047535997874135,70
type_horizon,4,3,16,2174,2,5,234.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2175,0,2,378.0,False,0.0035047535997874135,95
type_horizon,4,3,16,2175,1,8,340.0,False,0.0035047535997874135,85
type_horizon,4,3,16,2175,2,9,490.0,False,0.0035047535997874135,123
type_horizon,4,3,16,2176,0,2,585.0,False,0.0035047535997874135,147
type_horizon,4,3,16,2176,1,2,372.0,False,0.0035047535997874135,93
type_horizon,4,3,16,2176,2,4,210.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2177,0,0,198.0,False,0.0035047535997874135,50
type_horizon,4,3,16,2177,1,7,210.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2177,2,1,222.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2178,0,10,403.0,False,0.0035047535997874135,101
type_horizon,4,3,16,2178,1,3,1086.0,False,0.0035047535997874135,272
type_horizon,4,3,16,2178,2,2,644.0,False,0.0035047535997874135,161
type_horizon,4,3,16,2179,0,6,248.0,False,0.0035047535997874135,62
type_horizon,4,3,16,2179,1,6,208.0,False,0.0035047535997874135,52
type_horizon,4,3,16,2179,2,7,360.0,False,0.0035047535997874135,90
type_horizon,4,3,16,2180,0,10,220.0,False,0.0035047535997874135,55
type_horizon,4,3,16,2180,1,10,266.0,False,0.0035047535997874135,67
type_horizon,4,3,16,2180,2,11,211.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2181,0,6,213.0,False,0.0035047535997874135,54
type_horizon,4,3,16,2181,1,11,861.0,False,0.0035047535997874135,216
type_horizon,4,3,16,2181,2,3,209.0,False,0.0035047535997874135,53
type_horizon,4,3,16,2182,0,7,450.0,False,0.0035047535997874135,113
type_horizon,4,3,16,2182,1,11,363.0,False,0.0035047535997874135,91
type_horizon,4,3,16,2182,2,11,236.0,False,0.0035047535997874135,59
type_horizon,4,3,16,2183,0,5,311.0,False,0.0035047535997874135,78
type_horizon,4,3,16,2183,1,2,370.0,False,0.0035047535997874135,93
type_horizon,4,3,16,2183,2,3,228.0,False,0.0035047535997874135,57
type_horizon,4,3,16,2184,0,10,253.0,False,0.0035047535997874135,64
type_horizon,4,3,16,2184,1,3,224.0,False,0.0035047535997874135,56
type_horizon,4,3,16,2184,2,3,694.0,False,0.0035047535997874135,174
type_horizon,4,3,16,2185,0,6,513.0,False,0.0035047535997874135,129
type_horizon,4,3,16,2185,1,6,411.0,False,0.0035047535997874135,103
type_horizon,4,3,16,2185,2,4,625.0,False,0.0035047535997874135,157
type_horizon,4,3,16,2186,0,7,393.0,False,0.0035047535997874135,99
type_horizon,4,3,16,2186,1,8,441.0,False,0.0035047535997874135,111
type_horizon,4,3,16,2186,2,11,329.0,False,0.0035047535997874135,83
type_horizon,4,3,16,2187,0,13,252.0,False,0.0035047535997874135,63
