model,alpha,seed,algorithm,episode,instant_regret,cumulative_regret,chosen_action,oracle_action,chosen_welfare,oracle_welfare,posterior_true_mass,posterior_marginal_tv_vs_joint,true_types
analytic-mixed,0.0,40000,joint_psrl_coupled,47,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999976256154,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,48,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999984438475,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,49,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999989801103,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,50,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999993315725,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,51,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.999999999561918,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,52,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999997128846,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,53,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999998118269,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,54,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999998766729,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,55,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999191724,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,56,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999470263,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,57,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999652814,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,58,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999772458,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,59,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.999999999985087,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,60,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999902262,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,61,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999935943,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,62,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999958018,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,63,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999972485,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,64,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999981967,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,65,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999988182,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,66,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999992254,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,67,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999994923,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,68,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999996673,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,69,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.999999999999782,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,70,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999998571,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,71,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999999063,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,72,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999999386,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,73,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999999598,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,74,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999999736,0.0,3|2|3
