method,config,seed,episode,cum_regret
atom_tom1,haggling_multi_item/vegbrooke,1002,8,1.5571095571095572
atom_tom1,haggling_multi_item/vegbrooke,1002,9,1.7517482517482519
atom_tom1,haggling_multi_item/vegbrooke,1002,10,1.9463869463869465
atom_tom1,haggling_multi_item/vegbrooke,1002,11,2.1410256410256414
atom_tom1,haggling_multi_item/vegbrooke,1002,12,2.335664335664336
atom_tom1,haggling_multi_item/vegbrooke,1002,13,2.5303030303030303
atom_tom1,haggling_multi_item/vegbrooke,1002,14,2.7249417249417247
atom_tom1,haggling_multi_item/vegbrooke,1002,15,2.919580419580419
atom_tom1,haggling_multi_item/vegbrooke,1002,16,3.1142191142191136
atom_tom1,haggling_multi_item/vegbrooke,1002,17,3.308857808857808
atom_tom1,haggling_multi_item/vegbrooke,1002,18,3.5034965034965024
atom_tom1,haggling_multi_item/vegbrooke,1002,19,3.698135198135197
atom_tom1,haggling_multi_item/vegbrooke,1002,20,3.8927738927738913
random,haggling_multi_item/vegbrooke,1002,1,0.7494172494172493
random,haggling_multi_item/vegbrooke,1002,2,1.4988344988344986
random,haggling_multi_item/vegbrooke,1002,3,1.8519813519813515
random,haggling_multi_item/vegbrooke,1002,4,2.0466200466200464
random,haggling_multi_item/vegbrooke,1002,5,2.308857808857809
random,haggling_multi_item/vegbrooke,1002,6,2.6701631701631703
random,haggling_multi_item/vegbrooke,1002,7,3.4195804195804196
random,haggling_multi_item/vegbrooke,1002,8,4.019813519813519
random,haggling_multi_item/vegbrooke,1002,9,4.769230769230768
random,haggling_multi_item/vegbrooke,1002,10,5.518648018648017
random,haggling_multi_item/vegbrooke,1002,11,6.268065268065266
random,haggling_multi_item/vegbrooke,1002,12,6.268065268065266
random,haggling_multi_item/vegbrooke,1002,13,7.017482517482515
random,haggling_multi_item/vegbrooke,1002,14,7.350815850815848
random,haggling_multi_item/vegbrooke,1002,15,7.4895104895104865
random,haggling_multi_item/vegbrooke,1002,16,8.238927738927735
random,haggling_multi_item/vegbrooke,1002,17,8.988344988344984
random,haggling_multi_item/vegbrooke,1002,18,9.737762237762233
random,haggling_multi_item/vegbrooke,1002,19,10.487179487179482
random,haggling_multi_item/vegbrooke,1002,20,10.96386946386946
pact,haggling_multi_item/fruitville_multi,1002,1,0.061538461538461764
pact,haggling_multi_item/fruitville_multi,1002,2,0.061538461538461764
pact,haggling_multi_item/fruitville_multi,1002,3,0.12307692307692353
pact,haggling_multi_item/fruitville_multi,1002,4,0.12307692307692353
pact,haggling_multi_item/fruitville_multi,1002,5,0.12307692307692353
pact,haggling_multi_item/fruitville_multi,1002,6,0.1846153846153853
pact,haggling_multi_item/fruitville_multi,1002,7,0.1846153846153853
pact,haggling_multi_item/fruitville_multi,1002,8,0.24615384615384706
pact,haggling_multi_item/fruitville_multi,1002,9,0.24615384615384706
pact,haggling_multi_item/fruitville_multi,1002,10,0.3076923076923088
pact,haggling_multi_item/fruitville_multi,1002,11,0.3076923076923088
pact,haggling_multi_item/fruitville_multi,1002,12,0.3076923076923088
pact,haggling_multi_item/fruitville_multi,1002,13,0.3076923076923088
pact,haggling_multi_item/fruitville_multi,1002,14,0.3076923076923088
pact,haggling_multi_item/fruitville_multi,1002,15,0.3076923076923088
pact,haggling_multi_item/fruitville_multi,1002,16,0.3076923076923088
pact,haggling_multi_item/fruitville_multi,1002,17,0.3692307692307706
pact,haggling_multi_item/fruitville_multi,1002,18,0.3692307692307706
pact,haggling_multi_item/fruitville_multi,1002,19,0.3692307692307706
pact,haggling_multi_item/fruitville_multi,1002,20,0.3692307692307706
pact_plus,haggling_multi_item/fruitville_multi,1002,1,0.061538461538461764
pact_plus,haggling_multi_item/fruitville_multi,1002,2,0.061538461538461764
pact_plus,haggling_multi_item/fruitville_multi,1002,3,0.35384615384615414
pact_plus,haggling_multi_item/fruitville_multi,1002,4,0.35384615384615414
pact_plus,haggling_multi_item/fruitville_multi,1002,5,0.35384615384615414
pact_plus,haggling_multi_item/fruitville_multi,1002,6,0.35384615384615414
pact_plus,haggling_multi_item/fruitville_multi,1002,7,0.35384615384615414
pact_plus,haggling_multi_item/fruitville_multi,1002,8,0.35384615384615414
pact_plus,haggling_multi_item/fruitville_multi,1002,9,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,10,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,11,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,12,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,13,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,14,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,15,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,16,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,17,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,18,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,19,0.4153846153846159
pact_plus,haggling_multi_item/fruitville_multi,1002,20,0.4153846153846159
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,1,0.061538461538461764
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,2,0.12307692307692353
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,3,0.12307692307692353
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,4,0.1846153846153853
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,5,0.1846153846153853
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,6,0.1846153846153853
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,7,0.24615384615384706
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,8,0.3076923076923088
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,9,0.3076923076923088
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,10,0.3692307692307706
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,11,0.3692307692307706
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,12,0.43076923076923235
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,13,0.43076923076923235
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,14,0.43076923076923235
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,15,0.43076923076923235
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,16,0.43076923076923235
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,17,0.43076923076923235
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,18,0.43076923076923235
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,19,0.43076923076923235
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1002,20,0.43076923076923235
psrl_notype,haggling_multi_item/fruitville_multi,1002,1,0.061538461538461764
psrl_notype,haggling_multi_item/fruitville_multi,1002,2,0.1076923076923082
psrl_notype,haggling_multi_item/fruitville_multi,1002,3,0.1076923076923082
psrl_notype,haggling_multi_item/fruitville_multi,1002,4,0.16923076923076996
psrl_notype,haggling_multi_item/fruitville_multi,1002,5,0.16923076923076996
psrl_notype,haggling_multi_item/fruitville_multi,1002,6,0.46153846153846234
psrl_notype,haggling_multi_item/fruitville_multi,1002,7,0.46153846153846234
psrl_notype,haggling_multi_item/fruitville_multi,1002,8,0.5076923076923088
psrl_notype,haggling_multi_item/fruitville_multi,1002,9,0.5692307692307705
psrl_notype,haggling_multi_item/fruitville_multi,1002,10,0.8615384615384629
psrl_notype,haggling_multi_item/fruitville_multi,1002,11,1.1538461538461553
psrl_notype,haggling_multi_item/fruitville_multi,1002,12,1.2000000000000017
psrl_notype,haggling_multi_item/fruitville_multi,1002,13,1.2615384615384635
psrl_notype,haggling_multi_item/fruitville_multi,1002,14,1.3230769230769253
psrl_notype,haggling_multi_item/fruitville_multi,1002,15,1.3692307692307717
psrl_notype,haggling_multi_item/fruitville_multi,1002,16,1.4153846153846181
psrl_notype,haggling_multi_item/fruitville_multi,1002,17,1.4153846153846181
psrl_notype,haggling_multi_item/fruitville_multi,1002,18,1.4153846153846181
psrl_notype,haggling_multi_item/fruitville_multi,1002,19,1.4153846153846181
psrl_notype,haggling_multi_item/fruitville_multi,1002,20,1.4615384615384646
map_type_greedy,haggling_multi_item/fruitville_multi,1002,1,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,2,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,3,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,4,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,5,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,6,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,7,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,8,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,9,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,10,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,11,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,12,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,13,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,14,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,15,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,16,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,17,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,18,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,19,0.061538461538461764
map_type_greedy,haggling_multi_item/fruitville_multi,1002,20,0.061538461538461764
econ_bne,haggling_multi_item/fruitville_multi,1002,1,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,2,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,3,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,4,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,5,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,6,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,7,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,8,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,9,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,10,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,11,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,12,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,13,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,14,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,15,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,16,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,17,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,18,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,19,0.0
econ_bne,haggling_multi_item/fruitville_multi,1002,20,0.0
atom_tom1,haggling_multi_item/fruitville_multi,1002,1,0.3384615384615386
atom_tom1,haggling_multi_item/fruitville_multi,1002,2,0.6769230769230772
atom_tom1,haggling_multi_item/fruitville_multi,1002,3,1.0153846153846158
atom_tom1,haggling_multi_item/fruitville_multi,1002,4,1.3538461538461544
atom_tom1,haggling_multi_item/fruitville_multi,1002,5,1.692307692307693
atom_tom1,haggling_multi_item/fruitville_multi,1002,6,2.0307692307692315
atom_tom1,haggling_multi_item/fruitville_multi,1002,7,2.36923076923077
atom_tom1,haggling_multi_item/fruitville_multi,1002,8,2.7076923076923087
atom_tom1,haggling_multi_item/fruitville_multi,1002,9,3.0461538461538473
atom_tom1,haggling_multi_item/fruitville_multi,1002,10,3.384615384615386
atom_tom1,haggling_multi_item/fruitville_multi,1002,11,3.7230769230769245
atom_tom1,haggling_multi_item/fruitville_multi,1002,12,4.061538461538463
atom_tom1,haggling_multi_item/fruitville_multi,1002,13,4.400000000000002
atom_tom1,haggling_multi_item/fruitville_multi,1002,14,4.738461538461541
atom_tom1,haggling_multi_item/fruitville_multi,1002,15,5.07692307692308
atom_tom1,haggling_multi_item/fruitville_multi,1002,16,5.415384615384619
atom_tom1,haggling_multi_item/fruitville_multi,1002,17,5.753846153846158
atom_tom1,haggling_multi_item/fruitville_multi,1002,18,6.092307692307697
atom_tom1,haggling_multi_item/fruitville_multi,1002,19,6.430769230769236
atom_tom1,haggling_multi_item/fruitville_multi,1002,20,6.769230769230775
random,haggling_multi_item/fruitville_multi,1002,1,0.7538461538461539
random,haggling_multi_item/fruitville_multi,1002,2,1.5076923076923079
random,haggling_multi_item/fruitville_multi,1002,3,1.5538461538461543
random,haggling_multi_item/fruitville_multi,1002,4,1.892307692307693
random,haggling_multi_item/fruitville_multi,1002,5,2.3692307692307697
random,haggling_multi_item/fruitville_multi,1002,6,2.4307692307692315
random,haggling_multi_item/fruitville_multi,1002,7,3.1846153846153853
random,haggling_multi_item/fruitville_multi,1002,8,3.476923076923078
random,haggling_multi_item/fruitville_multi,1002,9,4.230769230769232
random,haggling_multi_item/fruitville_multi,1002,10,4.984615384615386
random,haggling_multi_item/fruitville_multi,1002,11,5.738461538461539
random,haggling_multi_item/fruitville_multi,1002,12,6.046153846153848
random,haggling_multi_item/fruitville_multi,1002,13,6.800000000000002
random,haggling_multi_item/fruitville_multi,1002,14,6.830769230769232
random,haggling_multi_item/fruitville_multi,1002,15,7.184615384615386
random,haggling_multi_item/fruitville_multi,1002,16,7.93846153846154
random,haggling_multi_item/fruitville_multi,1002,17,8.692307692307693
random,haggling_multi_item/fruitville_multi,1002,18,9.446153846153848
random,haggling_multi_item/fruitville_multi,1002,19,10.200000000000003
random,haggling_multi_item/fruitville_multi,1002,20,10.369230769230771
pact,pub/london,1003,1,0.0
pact,pub/london,1003,2,0.0
pact,pub/london,1003,3,0.0
pact,pub/london,1003,4,0.0
pact,pub/london,1003,5,0.0
pact,pub/london,1003,6,0.0
pact,pub/london,1003,7,0.0
pact,pub/london,1003,8,0.0
pact,pub/london,1003,9,0.0
pact,pub/london,1003,10,0.0
pact,pub/london,1003,11,0.0
pact,pub/london,1003,12,0.0
pact,pub/london,1003,13,0.0
pact,pub/london,1003,14,0.0
pact,pub/london,1003,15,0.0
pact,pub/london,1003,16,0.0
pact,pub/london,1003,17,0.0
pact,pub/london,1003,18,0.0
pact,pub/london,1003,19,0.0
pact,pub/london,1003,20,0.0
pact_plus,pub/london,1003,1,0.0
pact_plus,pub/london,1003,2,0.0
pact_plus,pub/london,1003,3,0.0
pact_plus,pub/london,1003,4,0.0
pact_plus,pub/london,1003,5,0.0
pact_plus,pub/london,1003,6,0.0
pact_plus,pub/london,1003,7,0.0
pact_plus,pub/london,1003,8,0.0
pact_plus,pub/london,1003,9,0.0
pact_plus,pub/london,1003,10,0.0
pact_plus,pub/london,1003,11,0.0
pact_plus,pub/london,1003,12,0.0
pact_plus,pub/london,1003,13,0.0
pact_plus,pub/london,1003,14,0.0
pact_plus,pub/london,1003,15,0.0
pact_plus,pub/london,1003,16,0.0
pact_plus,pub/london,1003,17,0.0
pact_plus,pub/london,1003,18,0.0
pact_plus,pub/london,1003,19,0.0
pact_plus,pub/london,1003,20,0.0
joint_psrl_uniform,pub/london,1003,1,0.0
joint_psrl_uniform,pub/london,1003,2,0.0
joint_psrl_uniform,pub/london,1003,3,0.0
joint_psrl_uniform,pub/london,1003,4,0.0
joint_psrl_uniform,pub/london,1003,5,0.0
joint_psrl_uniform,pub/london,1003,6,0.0
joint_psrl_uniform,pub/london,1003,7,0.0
joint_psrl_uniform,pub/london,1003,8,0.0
joint_psrl_uniform,pub/london,1003,9,0.0
joint_psrl_uniform,pub/london,1003,10,0.0
joint_psrl_uniform,pub/london,1003,11,0.0
joint_psrl_uniform,pub/london,1003,12,0.0
joint_psrl_uniform,pub/london,1003,13,0.0
joint_psrl_uniform,pub/london,1003,14,0.0
joint_psrl_uniform,pub/london,1003,15,0.0
joint_psrl_uniform,pub/london,1003,16,0.0
joint_psrl_uniform,pub/london,1003,17,0.0
joint_psrl_uniform,pub/london,1003,18,0.0
joint_psrl_uniform,pub/london,1003,19,0.0
joint_psrl_uniform,pub/london,1003,20,0.0
psrl_notype,pub/london,1003,1,0.0
psrl_notype,pub/london,1003,2,0.0
psrl_notype,pub/london,1003,3,0.0
psrl_notype,pub/london,1003,4,0.0
psrl_notype,pub/london,1003,5,0.0
psrl_notype,pub/london,1003,6,0.0
psrl_notype,pub/london,1003,7,0.0
psrl_notype,pub/london,1003,8,0.0
psrl_notype,pub/london,1003,9,0.0
psrl_notype,pub/london,1003,10,0.0
psrl_notype,pub/london,1003,11,0.0
psrl_notype,pub/london,1003,12,0.0
psrl_notype,pub/london,1003,13,0.0
psrl_notype,pub/london,1003,14,0.0
psrl_notype,pub/london,1003,15,0.0
psrl_notype,pub/london,1003,16,0.0
psrl_notype,pub/london,1003,17,0.0
psrl_notype,pub/london,1003,18,0.0
psrl_notype,pub/london,1003,19,0.0
psrl_notype,pub/london,1003,20,0.0
map_type_greedy,pub/london,1003,1,0.0
map_type_greedy,pub/london,1003,2,0.0
map_type_greedy,pub/london,1003,3,0.0
map_type_greedy,pub/london,1003,4,0.0
map_type_greedy,pub/london,1003,5,0.0
map_type_greedy,pub/london,1003,6,0.0
map_type_greedy,pub/london,1003,7,0.0
map_type_greedy,pub/london,1003,8,0.0
map_type_greedy,pub/london,1003,9,0.0
map_type_greedy,pub/london,1003,10,0.0
map_type_greedy,pub/london,1003,11,0.0
map_type_greedy,pub/london,1003,12,0.0
map_type_greedy,pub/london,1003,13,0.0
map_type_greedy,pub/london,1003,14,0.0
map_type_greedy,pub/london,1003,15,0.0
map_type_greedy,pub/london,1003,16,0.0
map_type_greedy,pub/london,1003,17,0.0
map_type_greedy,pub/london,1003,18,0.0
map_type_greedy,pub/london,1003,19,0.0
map_type_greedy,pub/london,1003,20,0.0
econ_bne,pub/london,1003,1,0.0
econ_bne,pub/london,1003,2,0.0
econ_bne,pub/london,1003,3,0.0
econ_bne,pub/london,1003,4,0.0
econ_bne,pub/london,1003,5,0.0
econ_bne,pub/london,1003,6,0.0
econ_bne,pub/london,1003,7,0.0
econ_bne,pub/london,1003,8,0.0
econ_bne,pub/london,1003,9,0.0
econ_bne,pub/london,1003,10,0.0
econ_bne,pub/london,1003,11,0.0
econ_bne,pub/london,1003,12,0.0
econ_bne,pub/london,1003,13,0.0
econ_bne,pub/london,1003,14,0.0
econ_bne,pub/london,1003,15,0.0
econ_bne,pub/london,1003,16,0.0
econ_bne,pub/london,1003,17,0.0
econ_bne,pub/london,1003,18,0.0
econ_bne,pub/london,1003,19,0.0
econ_bne,pub/london,1003,20,0.0
atom_tom1,pub/london,1003,1,0.0
atom_tom1,pub/london,1003,2,0.0
atom_tom1,pub/london,1003,3,0.0
atom_tom1,pub/london,1003,4,0.0
atom_tom1,pub/london,1003,5,0.0
atom_tom1,pub/london,1003,6,0.0
atom_tom1,pub/london,1003,7,0.0
atom_tom1,pub/london,1003,8,0.0
atom_tom1,pub/london,1003,9,0.0
atom_tom1,pub/london,1003,10,0.0
atom_tom1,pub/london,1003,11,0.0
atom_tom1,pub/london,1003,12,0.0
atom_tom1,pub/london,1003,13,0.0
atom_tom1,pub/london,1003,14,0.0
atom_tom1,pub/london,1003,15,0.0
atom_tom1,pub/london,1003,16,0.0
atom_tom1,pub/london,1003,17,0.0
atom_tom1,pub/london,1003,18,0.0
atom_tom1,pub/london,1003,19,0.0
atom_tom1,pub/london,1003,20,0.0
random,pub/london,1003,1,1.3881982789159348
random,pub/london,1003,2,2.7763965578318697
random,pub/london,1003,3,4.107446721257325
random,pub/london,1003,4,6.193740839960222
random,pub/london,1003,5,7.524791003385678
random,pub/london,1003,6,9.019347861259254
random,pub/london,1003,7,9.888904719132832
random,pub/london,1003,8,9.888904719132832
random,pub/london,1003,9,11.757117595528044
random,pub/london,1003,10,11.757117595528044
random,pub/london,1003,11,13.145315874443979
random,pub/london,1003,12,15.231609993146876
random,pub/london,1003,13,17.099822869542088
random,pub/london,1003,14,19.186116988244983
random,pub/london,1003,15,20.429329864640195
random,pub/london,1003,16,22.51562398334309
random,pub/london,1003,17,23.903822262259027
random,pub/london,1003,18,25.859872425684483
random,pub/london,1003,19,27.94616654438738
random,pub/london,1003,20,28.57116654438738
pact,pub/london_mini,1003,1,0.0
pact,pub/london_mini,1003,2,0.0
pact,pub/london_mini,1003,3,0.0
pact,pub/london_mini,1003,4,0.0
pact,pub/london_mini,1003,5,0.0
pact,pub/london_mini,1003,6,0.0
pact,pub/london_mini,1003,7,0.0
pact,pub/london_mini,1003,8,0.0
pact,pub/london_mini,1003,9,0.0
pact,pub/london_mini,1003,10,0.0
pact,pub/london_mini,1003,11,0.0
pact,pub/london_mini,1003,12,0.0
pact,pub/london_mini,1003,13,0.0
pact,pub/london_mini,1003,14,0.0
pact,pub/london_mini,1003,15,0.0
pact,pub/london_mini,1003,16,0.0
pact,pub/london_mini,1003,17,0.0
pact,pub/london_mini,1003,18,0.0
pact,pub/london_mini,1003,19,0.0
pact,pub/london_mini,1003,20,0.0
pact_plus,pub/london_mini,1003,1,0.0
pact_plus,pub/london_mini,1003,2,0.0
pact_plus,pub/london_mini,1003,3,0.1869780901198843
pact_plus,pub/london_mini,1003,4,0.1869780901198843
pact_plus,pub/london_mini,1003,5,0.1869780901198843
pact_plus,pub/london_mini,1003,6,0.1869780901198843
pact_plus,pub/london_mini,1003,7,0.3739561802397686
pact_plus,pub/london_mini,1003,8,0.3739561802397686
pact_plus,pub/london_mini,1003,9,0.3739561802397686
pact_plus,pub/london_mini,1003,10,0.3739561802397686
pact_plus,pub/london_mini,1003,11,0.3739561802397686
pact_plus,pub/london_mini,1003,12,0.3739561802397686
pact_plus,pub/london_mini,1003,13,0.3739561802397686
pact_plus,pub/london_mini,1003,14,0.3739561802397686
pact_plus,pub/london_mini,1003,15,0.3739561802397686
pact_plus,pub/london_mini,1003,16,0.3739561802397686
pact_plus,pub/london_mini,1003,17,0.3739561802397686
pact_plus,pub/london_mini,1003,18,0.3739561802397686
pact_plus,pub/london_mini,1003,19,0.3739561802397686
pact_plus,pub/london_mini,1003,20,0.3739561802397686
joint_psrl_uniform,pub/london_mini,1003,1,0.0
joint_psrl_uniform,pub/london_mini,1003,2,0.0
joint_psrl_uniform,pub/london_mini,1003,3,0.0
joint_psrl_uniform,pub/london_mini,1003,4,0.0
joint_psrl_uniform,pub/london_mini,1003,5,0.0
joint_psrl_uniform,pub/london_mini,1003,6,0.0
joint_psrl_uniform,pub/london_mini,1003,7,0.0
joint_psrl_uniform,pub/london_mini,1003,8,0.0
joint_psrl_uniform,pub/london_mini,1003,9,0.0
joint_psrl_uniform,pub/london_mini,1003,10,0.0
joint_psrl_uniform,pub/london_mini,1003,11,0.0
joint_psrl_uniform,pub/london_mini,1003,12,0.1869780901198843
joint_psrl_uniform,pub/london_mini,1003,13,0.1869780901198843
joint_psrl_uniform,pub/london_mini,1003,14,0.1869780901198843
joint_psrl_uniform,pub/london_mini,1003,15,0.1869780901198843
joint_psrl_uniform,pub/london_mini,1003,16,0.1869780901198843
joint_psrl_uniform,pub/london_mini,1003,17,0.1869780901198843
joint_psrl_uniform,pub/london_mini,1003,18,0.1869780901198843
joint_psrl_uniform,pub/london_mini,1003,19,0.1869780901198843
joint_psrl_uniform,pub/london_mini,1003,20,0.1869780901198843
psrl_notype,pub/london_mini,1003,1,0.0
psrl_notype,pub/london_mini,1003,2,0.0
psrl_notype,pub/london_mini,1003,3,0.0
psrl_notype,pub/london_mini,1003,4,0.0
psrl_notype,pub/london_mini,1003,5,0.0
psrl_notype,pub/london_mini,1003,6,0.0
psrl_notype,pub/london_mini,1003,7,0.0
psrl_notype,pub/london_mini,1003,8,0.0
psrl_notype,pub/london_mini,1003,9,0.0
psrl_notype,pub/london_mini,1003,10,0.0
psrl_notype,pub/london_mini,1003,11,0.0
psrl_notype,pub/london_mini,1003,12,0.0
psrl_notype,pub/london_mini,1003,13,0.0
psrl_notype,pub/london_mini,1003,14,0.0
psrl_notype,pub/london_mini,1003,15,0.0
psrl_notype,pub/london_mini,1003,16,0.0
psrl_notype,pub/london_mini,1003,17,0.0
psrl_notype,pub/london_mini,1003,18,0.1869780901198843
psrl_notype,pub/london_mini,1003,19,0.1869780901198843
psrl_notype,pub/london_mini,1003,20,0.1869780901198843
map_type_greedy,pub/london_mini,1003,1,0.1869780901198843
map_type_greedy,pub/london_mini,1003,2,0.1869780901198843
map_type_greedy,pub/london_mini,1003,3,0.1869780901198843
map_type_greedy,pub/london_mini,1003,4,0.1869780901198843
map_type_greedy,pub/london_mini,1003,5,0.1869780901198843
map_type_greedy,pub/london_mini,1003,6,0.1869780901198843
map_type_greedy,pub/london_mini,1003,7,0.1869780901198843
map_type_greedy,pub/london_mini,1003,8,0.1869780901198843
map_type_greedy,pub/london_mini,1003,9,0.1869780901198843
map_type_greedy,pub/london_mini,1003,10,0.1869780901198843
map_type_greedy,pub/london_mini,1003,11,0.1869780901198843
map_type_greedy,pub/london_mini,1003,12,0.1869780901198843
map_type_greedy,pub/london_mini,1003,13,0.1869780901198843
map_type_greedy,pub/london_mini,1003,14,0.1869780901198843
map_type_greedy,pub/london_mini,1003,15,0.1869780901198843
map_type_greedy,pub/london_mini,1003,16,0.1869780901198843
map_type_greedy,pub/london_mini,1003,17,0.1869780901198843
map_type_greedy,pub/london_mini,1003,18,0.1869780901198843
map_type_greedy,pub/london_mini,1003,19,0.1869780901198843
map_type_greedy,pub/london_mini,1003,20,0.1869780901198843
econ_bne,pub/london_mini,1003,1,0.0
econ_bne,pub/london_mini,1003,2,0.0
econ_bne,pub/london_mini,1003,3,0.0
econ_bne,pub/london_mini,1003,4,0.0
econ_bne,pub/london_mini,1003,5,0.0
econ_bne,pub/london_mini,1003,6,0.0
econ_bne,pub/london_mini,1003,7,0.0
econ_bne,pub/london_mini,1003,8,0.0
econ_bne,pub/london_mini,1003,9,0.0
econ_bne,pub/london_mini,1003,10,0.0
econ_bne,pub/london_mini,1003,11,0.0
econ_bne,pub/london_mini,1003,12,0.0
econ_bne,pub/london_mini,1003,13,0.0
econ_bne,pub/london_mini,1003,14,0.0
econ_bne,pub/london_mini,1003,15,0.0
econ_bne,pub/london_mini,1003,16,0.0
econ_bne,pub/london_mini,1003,17,0.0
econ_bne,pub/london_mini,1003,18,0.0
econ_bne,pub/london_mini,1003,19,0.0
econ_bne,pub/london_mini,1003,20,0.0
atom_tom1,pub/london_mini,1003,1,0.0
atom_tom1,pub/london_mini,1003,2,0.0
atom_tom1,pub/london_mini,1003,3,0.0
atom_tom1,pub/london_mini,1003,4,0.0
atom_tom1,pub/london_mini,1003,5,0.0
atom_tom1,pub/london_mini,1003,6,0.0
atom_tom1,pub/london_mini,1003,7,0.0
atom_tom1,pub/london_mini,1003,8,0.0
atom_tom1,pub/london_mini,1003,9,0.0
atom_tom1,pub/london_mini,1003,10,0.0
atom_tom1,pub/london_mini,1003,11,0.0
atom_tom1,pub/london_mini,1003,12,0.0
atom_tom1,pub/london_mini,1003,13,0.0
atom_tom1,pub/london_mini,1003,14,0.0
atom_tom1,pub/london_mini,1003,15,0.0
atom_tom1,pub/london_mini,1003,16,0.0
atom_tom1,pub/london_mini,1003,17,0.0
atom_tom1,pub/london_mini,1003,18,0.0
atom_tom1,pub/london_mini,1003,19,0.0
atom_tom1,pub/london_mini,1003,20,0.0
random,pub/london_mini,1003,1,0.1869780901198843
random,pub/london_mini,1003,2,1.7427862753203807
random,pub/london_mini,1003,3,3.298594460520877
random,pub/london_mini,1003,4,4.482058701942952
random,pub/london_mini,1003,5,6.037866887143449
